#Description#
#Frame Index, Reslutlist Size, Is Find, Find Index, Find Weight, Run Time#
21 0 -1 -1 -1 16 
22 0 -1 -1 -1 16 
23 0 -1 -1 -1 16 
24 0 -1 -1 -1 16 
25 0 -1 -1 -1 15 
26 0 -1 -1 -1 16 
26 0 -1 -1 -1 15 
27 0 -1 -1 -1 16 
29 0 -1 -1 -1 16 
30 0 -1 -1 -1 31 
31 0 -1 -1 -1 15 
32 0 -1 -1 -1 16 
32 0 -1 -1 -1 15 
34 0 -1 -1 -1 16 
35 0 -1 -1 -1 16 
36 0 -1 -1 -1 15 
37 0 -1 -1 -1 16 
38 1 1 -1 0 15 
39 1 1 -1 0 16 
40 1 1 -1 0 31 
41 1 1 -1 0 31 
42 1 1 0 5 31 
43 1 1 0 7 32 
44 1 1 0 6 31 
45 1 1 0 6 47 
46 1 1 0 4 16 
47 1 1 0 7 32 
48 1 1 0 7 32 
49 1 1 0 7 32 
50 1 1 0 7 31 
51 1 1 0 7 31 
52 1 1 0 7 31 
53 1 1 0 7 31 
54 1 1 0 7 32 
55 1 1 0 5 31 
56 1 1 0 5 31 
57 1 1 0 5 31 
58 1 1 0 5 32 
59 1 1 0 7 32 
60 1 1 0 7 32 
61 1 1 0 4 31 
62 1 1 0 5 31 
63 1 1 0 5 32 
64 1 1 0 5 47 
65 1 1 0 7 31 
66 1 1 0 7 31 
67 1 1 0 7 31 
68 1 1 0 7 46 
69 1 1 0 4 32 
70 1 1 0 4 31 
71 1 1 0 4 31 
72 1 1 0 7 31 
73 1 1 0 7 31 
74 1 1 0 7 32 
75 1 1 0 7 31 
76 1 1 0 7 31 
77 1 1 0 7 31 
78 1 1 0 7 31 
79 1 1 0 7 32 
80 1 1 0 7 47 
81 1 1 0 7 31 
82 1 1 0 6 32 
83 1 1 0 6 31 
84 1 1 0 6 31 
85 1 1 0 6 32 
86 1 1 0 6 47 
87 1 1 0 6 31 
88 1 1 0 6 31 
89 1 1 0 6 47 
90 1 1 0 6 32 
91 1 1 0 6 31 
92 1 1 0 6 31 
93 1 1 0 7 32 
94 1 1 0 7 47 
