#Description#
#Frame Index, Reslutlist Size, Is Find, Is Model 1 found, Is Model 2 found, Run Time#
29 0 0 0 0 31 
30 0 0 0 0 16 
31 0 0 0 0 16 
32 0 0 0 0 16 
33 0 0 0 0 15 
34 0 0 0 0 15 
35 0 0 0 0 15 
36 0 0 0 0 16 
37 0 0 0 0 16 
38 0 0 0 0 16 
39 0 0 0 0 16 
40 0 0 0 0 16 
41 0 0 0 0 15 
42 0 0 0 0 15 
43 0 0 0 0 15 
44 0 0 0 0 16 
45 0 0 0 0 16 
46 1 1 1 0 47 
47 1 1 2 0 47 
48 1 1 3 0 47 
49 1 1 4 0 47 
50 1 1 5 0 47 
51 1 0 5 0 47 
52 1 1 6 0 47 
53 1 1 7 0 47 
54 1 1 8 0 47 
55 1 1 9 0 47 
56 1 1 10 0 47 
57 1 0 10 0 47 
58 1 0 10 0 47 
59 1 1 11 0 47 
60 1 1 12 0 47 
61 1 0 12 0 47 
62 1 1 13 0 47 
63 1 0 13 0 63 
64 1 1 14 0 62 
65 1 1 15 0 62 
66 1 0 15 0 47 
67 1 0 15 0 47 
68 1 0 15 0 47 
69 1 1 16 0 47 
70 1 0 16 0 62 
71 1 0 16 0 46 
72 1 0 16 0 46 
73 1 0 16 0 47 
74 1 0 16 0 47 
75 1 1 17 0 47 
76 1 0 17 0 62 
77 1 1 18 0 62 
78 1 0 18 0 47 
79 1 0 18 0 63 
80 1 0 18 0 47 
81 1 0 18 0 47 
82 1 1 19 0 47 
83 1 0 19 0 63 
84 1 1 20 0 63 
85 1 0 20 0 47 
86 1 0 20 0 63 
87 1 0 20 0 63 
88 1 1 21 0 47 
89 1 1 22 0 46 
90 1 1 23 0 62 
91 1 1 24 0 62 
92 1 0 24 0 63 
93 1 1 25 0 63 
94 1 1 26 0 63 
95 1 1 27 0 47 
96 1 1 28 0 63 
97 1 1 29 0 62 
98 1 1 30 0 62 
99 1 1 31 0 62 
100 1 1 32 0 62 
101 1 1 33 0 62 
102 1 0 33 0 62 
103 1 1 34 0 47 
104 1 1 35 0 62 
105 1 1 36 0 47 
106 1 1 37 0 63 
107 1 1 38 0 47 
108 1 0 38 0 63 
109 1 1 39 0 47 
110 1 1 40 0 79 
111 1 1 41 0 63 
112 1 1 42 0 62 
113 1 1 43 0 47 
114 1 0 43 0 63 
115 1 1 44 0 63 
116 1 0 44 0 47 
117 1 0 44 0 63 
118 1 0 44 0 63 
119 1 0 44 0 78 
