#Description#
#FrameIndex, x, y, z, Features, Sammed Features, Correspondenz Pairs, Association Variance#
22 0 0 0 0 0 0 0.02 
23 0 0 0 0 0 0 0.02 
23 0 0 0 0 0 0 0.02 
25 0 0 0 0 0 0 0.02 
25 0 0 0 0 0 0 0.02 
27 0 0 0 0 0 0 0.02 
27 0 0 0 0 0 0 0.02 
29 0 0 0 0 0 0 0.02 
29 0 0 0 0 0 0 0.02 
31 0 0 0 0 0 0 0.02 
31 0 0 0 0 0 0 0.02 
33 0 0 0 0 0 0 0.02 
33 0 0 0 0 0 0 0.02 
35 0 0 0 0 0 0 0.02 
35 0 0 0 0 0 0 0.02 
37 0 0 0 0 0 0 0.02 
37 0 0 0 0 0 0 0.02 
39 0 0 0 0 0 0 0.02 
39 0 0 0 0 0 0 0.02 
41 0 0 0 0 0 0 0.02 
41 0 0 0 0 0 0 0.02 
43 0 0 0 0 0 0 0.02 
43 0 0 0 0 0 0 0.02 
45 0 0 0 0 0 0 0.02 
45 0 0 0 0 0 0 0.02 
47 0 0 0 7 7 0 0.02 
48 0 0 0 8 8 7 0.02 
49 0 0 0 9 9 4 0.02 
50 0 0 0 10 10 4 0.02 
51 0 0 0 8 8 3 0.02 
52 0 0 0 9 9 0 -1 
53 -0.264782 0.382227 1.98521 10 10 4 0.02 
54 -0.264782 0.382227 1.98521 10 10 0 -1 
55 -0.264782 0.382227 1.98521 9 9 6 0.02 
56 -0.264782 0.382227 1.98521 10 10 0 -1 
57 -0.264782 0.382227 1.98521 10 10 6 0.02 
58 -0.264782 0.382227 1.98521 10 10 4 0.02 
59 -0.317706 0.117119 1.99166 10 10 4 0.02 
60 -0.317706 0.117119 1.99166 10 10 5 0.02 
61 -0.317706 0.117119 1.99166 9 9 6 0.02 
62 -0.317706 0.117119 1.99166 10 10 8 0.02 
63 -0.317706 0.117119 1.99166 11 11 6 0.02 
64 -0.317706 0.117119 1.99166 10 10 0 -1 
65 -0.22896 0.0372145 1.98805 11 11 5 0.02 
66 -0.22896 0.0372145 1.98805 11 11 8 0.02 
67 -0.22896 0.0372145 1.98805 9 9 8 0.02 
68 -0.22896 0.0372145 1.98805 11 11 6 0.02 
69 -0.22896 0.0372145 1.98805 10 10 8 0.02 
70 -0.22896 0.0372145 1.98805 10 10 7 0.02 
71 -0.224341 -0.0752076 2.00333 10 10 9 0.02 
72 -0.228926 -0.0688291 2.0031 11 11 9 0.00846829 
73 -0.228044 -0.0760249 2.00611 9 9 9 0.00379663 
74 -0.245287 -0.0838455 2.00225 11 11 9 0.00501093 
75 -0.239242 -0.0856912 1.9888 10 10 10 0.0095551 
76 -0.240832 -0.0846253 1.98905 9 9 9 0.00703193 
77 -0.235513 -0.0869807 1.98488 10 10 9 0.00458088 
78 -0.233785 -0.0889568 1.98353 10 10 10 0.00853884 
79 -0.237207 -0.0879565 1.99141 10 10 10 0.0158995 
80 -0.242067 -0.102539 1.9926 9 9 9 0.0196904 
81 -0.235113 -0.113316 1.99217 10 10 9 0.014831 
82 -0.240268 -0.118055 1.98995 9 9 9 0.011626 
83 -0.239592 -0.132673 1.98579 10 10 9 0.0183048 
84 -0.23197 -0.151943 1.98503 9 9 9 0.0194977 
85 -0.242454 -0.166616 1.99181 9 9 9 0.0160028 
86 -0.254152 -0.181031 1.979 11 11 9 0.0158354 
87 -0.245084 -0.191313 1.99583 9 9 9 0.0199173 
88 -0.255297 -0.209895 1.99366 10 10 9 0.0182822 
89 -0.255297 -0.209895 1.99366 10 10 10 0.02 
90 -0.255297 -0.209895 1.99366 10 10 10 0.02 
