
























0 0 0 6 7 5 0.217502 0.114095 4.42952 
0 0 0 6 9 3 0.0534023 0.146523 2.56043 
0 0 0 6 9 3 0.350266 0.0139627 2.95811 
0 0 0 6 11 3 0.27603 0.0317222 2.90483 
0 0 0 6 9 3 0.239621 0.00901115 2.97297 
-0.0589902 0.412114 1.99487 6 10 2 3.40282e+037 3.40282e+037 0 
-0.0589902 0.412114 1.99487 7 10 3 0.0514046 0.00014617 2.99956 
-0.0589902 0.412114 1.99487 7 11 5 0.293682 0.00685418 4.96573 
-0.0589902 0.412114 1.99487 7 11 3 0.088804 0 3 
-0.0589902 0.412114 1.99487 7 10 3 0.108346 0 3 
-0.0589902 0.412114 1.99487 7 9 0 3.40282e+037 3.40282e+037 0 
-0.0356167 0.122408 1.98758 7 11 3 0.308867 0.190142 2.42957 
-0.0214756 0.106875 1.98936 11 14 8 0.0145047 0.000125125 7.999 
-0.0214756 0.106875 1.98936 14 13 0 3.40282e+037 3.40282e+037 0 
-0.00937572 0.0855031 1.99853 14 10 8 0.0238902 0.0905442 7.27565 
-0.0189809 0.0586903 2.01248 10 12 8 0.0187497 0.000661403 7.99471 
-0.024142 0.0395212 2.0028 12 14 9 0.0291195 0.0236827 8.78686 
-0.0339791 0.0308316 2.00921 14 12 8 0.0220404 0.000633717 7.99493 
-0.0357941 0.0201806 1.9912 12 10 8 0.0194945 0.000720099 7.99424 
-0.0301714 0.000744762 1.98881 10 11 10 0.0200938 0.0243018 9.75698 
-0.0171061 -0.0315881 1.98317 11 10 10 0.029355 0.0295498 9.7045 
-0.0246017 -0.0490267 1.98201 10 14 8 0.0143535 0.000110552 7.99912 
-0.0260888 -0.0640857 1.98087 14 12 8 0.0215074 5.44637e-006 7.99996 
-0.0282996 -0.0777708 1.97933 12 10 8 0.0167094 0.000216685 7.99827 
-0.0235723 -0.0806948 1.98393 10 10 10 0.00634563 9.53674e-008 10 
-0.022884 -0.0752771 1.98472 10 11 10 0.00840248 0.0105643 9.89436 
-0.0339047 -0.0692102 1.9842 11 10 10 0.00555558 0.0135232 9.86477 
-0.0370067 -0.0727164 1.97985 10 13 8 0.00473053 0.00610436 7.95117 
-0.0401544 -0.065704 1.98021 13 9 7 0.00510482 0.00292643 6.97952 
-0.0310068 -0.0654707 1.9822 9 9 9 0.00451955 1.32455e-008 9 
-0.0370841 -0.0679046 1.98085 9 10 9 0.00182008 1.98682e-008 9 
-0.0286887 -0.0574896 1.97827 10 11 7 0.0055712 0 7 
-0.0346157 -0.0466711 1.97898 11 10 7 0.00428459 1.70299e-008 7 
-0.0364421 -0.0484167 1.97754 10 10 10 0.00756086 1.19209e-008 10 
-0.0369591 -0.0480574 1.97532 10 11 7 0.00504066 2.55448e-008 7 
-0.0288868 -0.0510707 1.9768 11 11 11 0.00414607 0.00501439 10.9448 
-0.0293831 -0.0512088 1.97458 11 12 9 0.0018828 0.0203893 8.8165 
-0.0446298 -0.0423495 1.96192 12 9 7 0.00570144 8.51495e-009 7 
-0.0460975 -0.0452066 1.94024 9 12 7 0.00745975 1.70299e-008 7 
-0.0460975 -0.0452066 1.94024 12 11 0 3.40282e+037 3.40282e+037 0 
-0.0428246 -0.0506994 1.91364 12 11 4 0.00852879 0.0813695 3.67452 
-0.0427829 -0.0519448 1.90925 11 10 10 0.00459069 0.0170854 9.82915 
-0.0413848 -0.0509935 1.9026 10 10 10 0.00245536 1.78814e-008 10 
-0.041117 -0.0487582 1.8919 10 12 8 0.00493713 7.45058e-009 8 
-0.0414475 -0.0475008 1.86951 12 9 7 0.00658183 0 7 
-0.0474196 -0.0436535 1.86751 9 12 7 0.0036399 1.70299e-008 7 
-0.0386224 -0.054102 1.86394 12 12 8 0.00648374 0 8 
-0.0329331 -0.0605127 1.84837 12 10 8 0.00500533 7.45058e-009 8 
-0.0388038 -0.0580815 1.83486 10 12 8 0.00525354 1.49012e-008 8 
-0.0370492 -0.056292 1.82646 12 12 12 0.00547775 0.0234069 11.7191 
-0.0388372 -0.0611144 1.82198 12 10 8 0.00645709 1.49012e-008 8 
-0.0466041 -0.0547599 1.81122 10 12 8 0.00226465 7.45058e-009 8 
-0.0414491 -0.0623307 1.80253 12 12 8 0.00643122 7.45058e-009 8 
-0.0389213 -0.0640495 1.794 12 12 10 0.00645373 0.016414 9.83586 
-0.036042 -0.0662923 1.78326 12 10 8 0.00300356 7.45058e-009 8 
-0.0343647 -0.0646904 1.77808 10 10 10 0.0063026 5.96046e-009 10 
-0.0445285 -0.0609144 1.78458 10 10 10 0.00517942 5.96046e-009 10 
-0.0417438 -0.0650151 1.76297 10 12 8 0.00637984 1.49012e-008 8 
-0.0336391 -0.0737617 1.75803 12 11 8 0.00541772 2.23517e-008 8 
-0.0402518 -0.0685662 1.75431 11 9 9 0.00444882 0.0082263 8.92596 
-0.0402518 -0.0685662 1.75431 9 11 7 0.28433 0 7 
-0.0402518 -0.0685662 1.75431 9 11 7 0.286276 0.0001051 6.99926 
-0.0402518 -0.0685662 1.75431 9 9 9 0.291179 2.03914e-005 8.99982 
-0.0273071 -0.0674783 1.72572 9 10 9 0.00471908 4.68228e-006 8.99996 
-0.0368474 -0.0561754 1.69888 10 9 9 0.00425 6.62274e-009 9 
-0.0391832 -0.0548972 1.69007 9 10 9 0.00384024 0 9 
-0.0361453 -0.0613157 1.68392 10 11 10 0.00468068 0.0213253 9.78675 
-0.0295799 -0.070301 1.67432 11 12 8 0.00378075 7.45058e-009 8 
-0.041663 -0.0636239 1.67971 12 9 7 0.00480788 8.51495e-009 7 
-0.0470962 -0.0682049 1.67352 9 10 9 0.00520969 6.62274e-009 9 
-0.0446626 -0.0715573 1.69135 10 12 8 0.00623159 1.49012e-008 8 
-0.0308741 -0.0828354 1.66892 12 14 8 0.00302136 0 8 
-0.0308741 -0.0828354 1.66892 14 14 0 3.40282e+037 3.40282e+037 0 
-0.0288064 -0.0880015 1.65057 14 10 7 0.00583857 0.110017 6.22988 
-0.0315224 -0.0847244 1.6606 10 9 9 0.00315907 2.6491e-008 9 
