#Description#
#FrameIndex, x, y, z, Features, Sammed Features#
22 0 0 0 0 0 
23 0 0 0 0 0 
23 0 0 0 0 0 
25 0 0 0 0 0 
26 0 0 0 0 0 
26 0 0 0 0 0 
28 0 0 0 0 0 
29 0 0 0 0 0 
29 0 0 0 0 0 
31 0 0 0 0 0 
32 0 0 0 0 0 
32 0 0 0 0 0 
34 0 0 0 0 0 
35 0 0 0 0 0 
35 0 0 0 0 0 
37 0 0 0 0 0 
38 0 0 0 0 0 
38 0 0 0 0 0 
40 0 0 0 0 0 
41 0 0 0 2 2 
42 0 0 0 6 6 
43 0 0 0 6 6 
44 0 0 0 6 6 
45 0 0 0 7 7 
46 0 0 0 9 9 
47 -0.19033 0.281162 2.03658 9 9 
48 -0.19033 0.281162 2.03658 8 8 
49 -0.19033 0.281162 2.03658 10 10 
50 -0.19033 0.281162 2.03658 9 9 
51 -0.19033 0.281162 2.03658 9 9 
52 -0.19033 0.281162 2.03658 9 9 
53 -0.173223 0.0529757 2.02808 10 10 
54 -0.173223 0.0529757 2.02808 9 9 
55 -0.160269 -0.00698724 2.02375 9 9 
56 -0.168491 -0.00483987 2.02465 9 9 
57 -0.173828 -0.0371831 2.01918 10 10 
58 -0.177005 -0.0690644 2.0216 10 10 
59 -0.184215 -0.0774741 2.02067 9 9 
60 -0.170743 -0.0831426 2.01718 8 8 
61 -0.161544 -0.0923708 2.01614 8 8 
62 -0.153645 -0.0859987 2.01196 9 9 
63 -0.151758 -0.0811696 2.01584 9 9 
64 -0.163299 -0.0759895 2.01347 8 8 
65 -0.173854 -0.0790658 2.00876 8 8 
66 -0.164669 -0.0698335 2.00704 9 9 
67 -0.135492 -0.0656001 2.01318 9 9 
68 -0.08972 -0.0737991 2.01298 9 9 
69 -0.0467035 -0.069909 2.01269 10 10 
70 -0.0186765 -0.0695087 2.01341 10 10 
71 0.0179881 -0.0746679 2.02076 10 10 
72 0.0436556 -0.0753424 2.02685 9 9 
73 0.0669242 -0.0747984 2.02797 11 10 
74 0.0925927 -0.0798629 2.03214 9 9 
75 0.103338 -0.0808523 2.03527 9 8 
76 0.129298 -0.0845959 2.03255 8 8 
77 0.159816 -0.0828919 2.0251 10 9 
78 0.173525 -0.0819821 2.03624 8 8 
79 0.178611 -0.0840962 2.038 8 8 
80 0.194597 -0.0791964 2.03745 7 7 
81 0.216882 -0.0759194 2.041 8 8 
82 0.216882 -0.0759194 2.041 7 7 
83 0.250122 -0.0751365 2.03696 8 8 
84 0.24442 -0.0763519 2.03633 7 7 
85 0.235111 -0.0708834 2.04041 7 7 
86 0.231042 -0.070494 2.04007 7 7 
87 0.233482 -0.0690613 2.04371 7 7 
88 0.221076 -0.0750784 2.04047 6 6 
89 0.207416 -0.0782149 2.04511 7 7 
90 0.179414 -0.0872556 2.05006 7 7 
91 0.120629 -0.0797669 2.04563 7 7 
92 0.120629 -0.0797669 2.04563 8 8 
93 0.120629 -0.0797669 2.04563 10 10 
94 0.120629 -0.0797669 2.04563 11 11 
95 0.120629 -0.0797669 2.04563 10 10 
96 0.120629 -0.0797669 2.04563 8 8 
97 0.0945572 -0.0803059 2.03538 6 6 
98 0.0945572 -0.0803059 2.03538 7 7 
99 0.0945572 -0.0803059 2.03538 7 7 
100 0.0945572 -0.0803059 2.03538 6 6 
101 0.0945572 -0.0803059 2.03538 3 3 
102 0.0945572 -0.0803059 2.03538 5 5 
103 -0.186722 -0.125795 2.0525 3 3 
104 -0.186722 -0.125795 2.0525 1 0 
104 -0.186722 -0.125795 2.0525 2 2 
106 -0.186722 -0.125795 2.0525 2 2 
107 -0.186722 -0.125795 2.0525 3 3 
107 -0.186722 -0.125795 2.0525 2 2 
109 -0.186722 -0.125795 2.0525 2 2 
110 -0.186722 -0.125795 2.0525 3 3 
110 -0.186722 -0.125795 2.0525 1 0 
112 -0.409433 -0.0959207 2.05485 2 2 
113 -0.409433 -0.0959207 2.05485 3 3 
113 -0.409433 -0.0959207 2.05485 0 0 
115 -0.409433 -0.0959207 2.05485 2 2 
116 -0.409433 -0.0959207 2.05485 4 4 
117 -0.409433 -0.0959207 2.05485 3 3 
118 -0.409433 -0.0959207 2.05485 5 5 
119 -0.453079 -0.113872 2.08061 8 8 
120 -0.453079 -0.113872 2.08061 8 8 
121 -0.453079 -0.113872 2.08061 8 8 
122 -0.453079 -0.113872 2.08061 10 10 
123 -0.453079 -0.113872 2.08061 9 9 
124 -0.453079 -0.113872 2.08061 10 10 
125 -0.453079 -0.113872 2.08061 9 9 
126 -0.164951 -0.00586997 2.00612 10 10 
127 -0.164951 -0.00586997 2.00612 10 10 
128 -0.164951 -0.00586997 2.00612 8 8 
129 -0.164951 -0.00586997 2.00612 8 8 
130 -0.164951 -0.00586997 2.00612 9 9 
131 -0.164951 -0.00586997 2.00612 9 9 
132 -0.164951 -0.00586997 2.00612 9 9 
133 -0.0660795 -0.0474866 2.01765 8 8 
134 -0.0660795 -0.0474866 2.01765 7 7 
135 -0.0660795 -0.0474866 2.01765 5 5 
136 -0.0660795 -0.0474866 2.01765 3 3 
137 -0.0660795 -0.0474866 2.01765 4 4 
137 -0.0660795 -0.0474866 2.01765 3 3 
139 -0.0421492 -0.285034 2.03121 3 2 
140 -0.0421492 -0.285034 2.03121 4 4 
141 -0.0421492 -0.285034 2.03121 4 4 
142 -0.0421492 -0.285034 2.03121 4 4 
143 -0.0421492 -0.285034 2.03121 4 4 
143 -0.0421492 -0.285034 2.03121 4 4 
145 -0.011122 -0.443579 1.96305 7 7 
146 -0.011122 -0.443579 1.96305 6 6 
147 -0.011122 -0.443579 1.96305 7 7 
148 -0.011122 -0.443579 1.96305 8 8 
149 -0.011122 -0.443579 1.96305 8 8 
150 -0.011122 -0.443579 1.96305 6 6 
151 -0.0278546 -0.385551 2.03581 7 7 
152 -0.0278546 -0.385551 2.03581 7 7 
153 -0.0278546 -0.385551 2.03581 7 7 
154 -0.0278546 -0.385551 2.03581 6 6 
155 -0.0278546 -0.385551 2.03581 7 7 
156 -0.0278546 -0.385551 2.03581 8 8 
157 -0.102701 -0.0363007 2.06002 7 7 
158 -0.102701 -0.0363007 2.06002 6 6 
159 -0.102701 -0.0363007 2.06002 6 6 
160 -0.102701 -0.0363007 2.06002 6 6 
161 -0.102701 -0.0363007 2.06002 6 6 
162 -0.102701 -0.0363007 2.06002 6 6 
163 -0.0979347 0.470518 2.05462 4 4 
