#Description#
#FrameIndex, x, y, z, Features, Sammed Features, Correspondenz Pairs, Association Variance#
20 0 0 0 0 0 0 0.02 
21 0 0 0 0 0 0 0.02 
22 0 0 0 0 0 0 0.02 
23 0 0 0 0 0 0 0.02 
24 0 0 0 0 0 0 0.02 
26 0 0 0 0 0 0 0.02 
26 0 0 0 0 0 0 0.02 
27 0 0 0 0 0 0 0.02 
28 0 0 0 0 0 0 0.02 
29 0 0 0 0 0 0 0.02 
30 0 0 0 0 0 0 0.02 
32 0 0 0 0 0 0 0.02 
32 0 0 0 0 0 0 0.02 
33 0 0 0 0 0 0 0.02 
34 0 0 0 0 0 0 0.02 
36 0 0 0 0 0 0 0.02 
37 0 0 0 0 0 0 0.02 
38 0 0 0 0 0 0 0.02 
39 0 0 0 0 0 0 0.02 
39 0 0 0 0 0 0 0.02 
41 0 0 0 0 0 0 0.02 
41 0 0 0 0 0 0 0.02 
43 0 0 0 0 0 0 0.02 
44 0 0 0 0 0 0 0.02 
45 0 0 0 0 0 0 0.02 
45 0 0 0 0 0 0 0.02 
46 0 0 0 0 0 0 0.02 
47 0 0 0 0 0 0 0.02 
48 0 0 0 0 0 0 0.02 
50 0 0 0 0 0 0 0.02 
51 0 0 0 0 0 0 0.02 
52 0 0 0 0 0 0 0.02 
52 0 0 0 0 0 0 0.02 
54 0 0 0 0 0 0 0.02 
54 0 0 0 0 0 0 0.02 
56 0 0 0 0 0 0 0.02 
57 0 0 0 0 0 0 0.02 
58 0 0 0 0 0 0 0.02 
58 0 0 0 0 0 0 0.02 
59 0 0 0 0 0 0 0.02 
60 0 0 0 0 0 0 0.02 
62 0 0 0 8 8 0 0.02 
63 0 0 0 9 9 7 0.02 
64 0 0 0 10 10 6 0.02 
65 0 0 0 9 9 5 0.02 
66 0 0 0 9 9 4 0.02 
67 0 0 0 11 11 4 0.02 
68 -0.00832315 0.381222 2.00052 11 10 4 0.02 
69 -0.00832315 0.381222 2.00052 11 10 0 0.02 
70 -0.00832315 0.381222 2.00052 9 9 0 0.02 
71 -0.00832315 0.381222 2.00052 10 10 0 0.02 
72 -0.00832315 0.381222 2.00052 9 9 3 0.02 
73 -0.00832315 0.381222 2.00052 11 11 4 0.02 
74 -0.0907184 0.0876079 2.00627 10 10 3 0.02 
75 -0.0755074 0.0671 2.00773 11 11 11 0.02 
76 -0.0686235 0.0552443 2.01072 11 11 11 0.02 
