#Description#
#FrameIndex, index_x, index_y, Features, Sammed Features#
21 0 0 0 0 
22 0 0 0 0 
23 0 0 0 0 
24 0 0 0 0 
25 0 0 0 0 
26 0 0 0 0 
27 0 0 0 0 
28 0 0 0 0 
29 0 0 0 0 
30 0 0 0 0 
31 0 0 0 0 
32 0 0 0 0 
33 0 0 0 0 
34 0 0 0 0 
35 0 0 0 0 
36 0 0 0 0 
37 0 0 0 0 
38 0 0 0 0 
39 0 0 1 0 
40 553 783 6 6 
40 549 749 6 6 
42 728 987 8 8 
43 551 704 6 6 
44 673 794 7 7 
45 764 857 8 8 
46 764 821 8 8 
47 755 778 8 8 
48 744 733 8 8 
49 725 697 8 8 
50 728 694 8 8 
51 735 705 8 8 
52 661 621 7 7 
53 728 709 8 8 
54 720 700 8 8 
55 718 693 8 8 
56 707 677 8 8 
57 701 671 8 8 
58 692 663 8 8 
59 615 566 7 7 
60 624 495 7 7 
61 629 477 7 7 
62 633 449 7 7 
63 634 432 7 7 
64 635 423 7 7 
65 639 402 7 7 
66 639 393 7 7 
67 461 280 5 5 
68 465 272 5 5 
69 357 214 4 4 
70 459 244 5 5 
71 459 231 5 5 
72 357 188 4 4 
73 357 180 4 4 
74 275 139 3 3 
75 276 133 3 3 
76 273 127 3 3 
77 273 122 3 3 
78 272 124 3 3 
79 276 124 3 3 
80 273 126 3 3 
81 272 130 3 3 
82 357 162 4 4 
83 270 145 3 3 
84 459 219 5 5 
85 459 239 5 5 
86 453 246 5 5 
87 455 266 5 5 
88 553 311 6 6 
89 558 342 6 6 
90 559 358 6 6 
91 558 390 6 6 
92 587 480 7 7 
93 691 566 8 8 
94 624 506 7 7 
95 624 542 7 7 
96 692 639 8 8 
97 630 576 7 7 
98 779 756 9 9 
99 722 693 8 8 
100 815 829 9 9 
101 717 749 8 8 
102 629 655 7 7 
103 691 751 8 8 
104 689 740 8 8 
105 684 738 8 8 
106 599 659 7 7 
107 562 661 7 7 
108 537 659 7 7 
109 543 658 7 7 
110 439 575 6 6 
111 419 545 6 6 
112 414 571 6 6 
113 354 459 5 5 
114 388 565 6 6 
115 383 535 6 6 
116 330 456 5 5 
117 247 369 4 4 
118 305 455 5 5 
119 295 455 5 5 
120 220 368 4 4 
121 237 366 4 4 
122 108 176 2 2 
123 109 201 2 2 
124 155 278 3 3 
125 0 0 1 0 
126 153 280 3 3 
127 0 0 0 0 
128 96 201 2 2 
129 110 190 2 2 
130 110 190 2 2 
131 0 0 1 0 
132 100 199 2 2 
133 218 358 4 4 
134 0 0 1 0 
135 286 440 5 5 
136 222 377 4 4 
137 333 440 5 5 
138 354 441 5 5 
139 364 442 5 5 
140 455 522 6 6 
141 537 625 7 7 
142 555 620 7 7 
143 564 621 7 7 
144 576 625 7 7 
145 593 628 7 7 
146 604 627 7 7 
147 687 719 8 8 
148 558 550 6 6 
149 719 715 8 8 
150 742 712 8 8 
151 752 708 8 8 
152 677 619 7 7 
153 673 620 7 7 
154 753 710 8 8 
155 846 793 9 9 
156 808 709 8 8 
157 842 707 8 8 
158 869 688 8 8 
159 756 614 7 7 
160 799 611 7 7 
161 951 692 8 8 
162 972 686 8 8 
163 737 518 6 6 
164 749 522 6 6 
165 770 506 6 6 
166 890 600 7 7 
167 750 512 6 6 
168 757 512 6 6 
169 800 526 6 6 
170 778 500 6 6 
171 762 512 6 6 
172 802 501 6 6 
173 815 502 6 6 
174 660 437 5 5 
175 823 515 6 6 
176 702 427 5 5 
177 670 436 5 5 
178 706 424 5 5 
179 675 433 5 5 
