#Description#
#FrameIndex, index_x, index_y, Features, Sammed Features, Correspondenz Pairs, Association Variance, Fixed Nodes, Rotation Angle#
25 0 0 0 0 0 0.02 0 0 
26 0 0 0 0 0 0.02 0 0
26 0 0 0 0 0 0.02 0 0
28 0 0 0 0 0 0.02 0 0 
28 0 0 0 0 0 0.02 0 0 
29 0 0 0 0 0 0.02 0 0 
30 0 0 0 0 0 0.02 0 0 
32 0 0 0 0 0 0.02 0 0
33 0 0 0 0 0 0.02 0 0
33 0 0 0 0 0 0.02 0 0
34 0 0 0 0 0 0.02 0 0
35 0 0 0 0 0 0.02 0 0
36 0 0 0 0 0 0.02 0 0
38 96 167 5 5 0 0.02 0 0 
39 87 157 6 6 4 0.02 0 54.3087 
40 86 150 9 9 4 0.02 0 194.13 
41 84 144 9 9 4 0.02 0 159.109 
42 80 138 8 8 3 0.02 0 175.669 
43 81 130 8 8 3 0.02 0 192.707 
44 85 119 9 9 3 0.02 0 9.40449 
45 83 112 7 7 4 0.02 0 170.054 
46 92 103 7 7 0 -1 0 0 
47 92 95 7 7 3 0.02 0 24.0831 
48 92 87 7 7 0 -1 0 0 
49 92 83 8 8 2 0.02 0 11.907 
50 86 85 8 8 1 0.02 0 0 
51 88 86 8 8 3 0.02 0 143.75 
52 85 87 7 7 4 0.02 0 167.472 
53 85 87 7 7 4 0.02 0 168.229 
54 86 85 7 7 3 0.02 0 133.221 
55 90 85 9 9 3 0.02 0 167.683 
56 89 86 8 8 3 0.02 0 163.007 
57 90 87 8 8 7 0.0140347 0 0.95743 
58 89 87 8 8 8 0.00554046 0 0.936749 
59 90 87 8 8 8 0.00375805 0 1.31109 
60 91 86 9 9 8 0.00399544 0 1.35575 
61 90 88 8 8 8 0.00565101 0 0.409468 
62 90 88 8 8 8 0.00430164 0 1.04582 
63 90 88 8 8 8 0.00208811 0 1.18953 
64 88 87 9 9 8 0.00562182 0 0.981673 
65 93 88 7 7 7 0.0055558 0 0.605531 
66 93 88 7 7 7 0.0010334 0 0.98486 
67 88 87 7 7 7 0.02 0 10.1379 
68 88 86 9 9 6 0.00702387 1 1.51565 
69 90 88 8 8 8 0.00680741 1 1.5011 
70 90 88 8 8 8 0.0036976 2 0.650445 
71 92 86 9 9 8 0.00458124 5 0.711426 
72 90 87 8 8 8 0.00254738 5 0.772665 
73 90 87 8 8 8 0.00179634 5 0.502275 
74 90 87 8 8 8 0.00291931 6 1.04582 
75 90 87 8 8 8 0.00359367 6 0.980874 
76 90 87 8 8 8 0.00768735 6 1.65502 
77 90 87 8 8 8 0.00728447 6 1.39055 
78 89 87 8 8 8 0.00796427 6 2.60394 
79 87 88 7 7 7 0.0097975 6 3.31863 
80 90 85 9 9 7 0.0081675 6 2.29868 
81 86 87 7 7 7 0.0130419 6 4.77388 
82 85 86 7 7 7 0.015967 6 2.83336 
83 84 86 7 7 7 0.0152524 6 3.5274 
84 84 86 7 7 7 0.00481464 6 1.42231 
85 86 84 8 8 7 0.00616775 6 1.24173 
86 84 86 7 7 7 0.0109047 6 2.07776 
87 83 85 7 7 7 0.00822251 6 3.01711 
88 83 85 7 7 7 0.00540293 6 1.05403 
89 85 83 8 8 7 0.00804902 6 2.96551 
90 84 82 8 8 8 0.0132775 6 2.37117 
91 83 85 7 7 6 0.00337161 6 1.07245 
92 84 85 7 7 7 0.00582264 6 0.513077 
93 86 82 8 8 7 0.00856151 6 1.91815 
94 84 84 7 7 7 0.00555798 6 1.92996 
95 84 85 7 7 7 0.00305197 6 1.25116 
96 89 81 7 7 6 0.00795081 6 2.92828 
