#Description#
#Frame Index, Disstance Filter, Star Detector & Brightness Control, Summerized Features, Segmentation, Correspondence, Orientation, Frame Control, Total Calculation, Total Frame#
20 0 -1 -1 0 -1 -1 -1 0 15 
21 0 -1 -1 0 -1 -1 -1 0 0 
22 0 -1 -1 0 -1 -1 -1 0 0 
23 0 -1 -1 0 -1 -1 -1 0 0 
24 16 -1 -1 0 -1 -1 -1 16 16 
25 15 -1 -1 0 -1 -1 -1 15 15 
26 16 -1 -1 0 -1 -1 -1 16 16 
27 0 -1 -1 0 -1 -1 -1 16 16 
28 0 -1 -1 0 -1 -1 -1 16 16 
29 0 -1 -1 0 -1 -1 -1 15 15 
30 0 -1 -1 0 -1 -1 -1 16 16 
31 0 -1 -1 0 -1 -1 -1 16 16 
32 0 -1 -1 0 -1 -1 -1 16 16 
33 0 -1 -1 0 -1 -1 -1 15 15 
34 0 -1 -1 0 -1 -1 -1 16 16 
35 0 -1 -1 0 -1 -1 -1 16 16 
36 0 -1 -1 0 -1 -1 -1 0 0 
37 0 63 31 0 -1 -1 -1 94 94 
38 16 31 16 0 0 15 0 78 78 
39 0 31 32 0 0 0 0 63 63 
40 0 16 16 15 0 0 0 62 62 
41 16 15 32 0 0 0 0 63 63 
42 0 16 16 0 15 0 0 62 62 
43 16 15 32 0 0 0 0 63 63 
44 0 16 31 0 0 0 0 62 62 
45 0 15 32 0 0 0 0 63 63 
46 0 16 47 0 0 0 0 78 78 
47 0 16 31 0 0 0 0 62 62 
48 0 0 31 0 0 0 0 47 47 
49 0 15 32 0 0 0 0 47 47 
50 0 16 47 0 0 0 0 78 78 
51 15 0 32 0 0 0 0 47 47 
52 0 16 16 0 0 0 0 47 47 
53 0 16 31 0 0 0 0 62 62 
54 0 15 16 0 0 0 0 47 47 
55 0 15 16 0 0 15 0 62 62 
56 16 0 31 0 0 0 0 47 47 
57 0 16 15 0 0 0 16 63 63 
58 15 0 32 0 0 0 0 47 47 
59 0 16 16 0 0 0 0 47 47 
60 0 16 31 0 0 0 0 62 62 
61 0 15 16 0 0 0 0 47 47 
62 0 15 31 0 0 0 0 46 46 
63 0 0 31 0 0 0 0 47 47 
64 0 16 15 0 0 0 16 63 63 
65 15 0 32 0 0 0 0 47 47 
