#Description#
#FrameIndex, x, y, z, Features, Sammed Features, Correspondenz Pairs, Association Variance#
20 0 0 0 0 0 0 0.02 
22 0 0 0 0 0 0 0.02 
23 0 0 0 0 0 0 0.02 
23 0 0 0 0 0 0 0.02 
24 0 0 0 0 0 0 0.02 
25 0 0 0 0 0 0 0.02 
26 0 0 0 0 0 0 0.02 
28 0 0 0 0 0 0 0.02 
28 0 0 0 0 0 0 0.02 
29 0 0 0 0 0 0 0.02 
30 0 0 0 0 0 0 0.02 
31 0 0 0 0 0 0 0.02 
32 0 0 0 0 0 0 0.02 
34 0 0 0 0 0 0 0.02 
35 0 0 0 0 0 0 0.02 
36 0 0 0 0 0 0 0.02 
37 0 0 0 0 0 0 0.02 
38 0 0 0 0 0 0 0.02 
39 0 0 0 0 0 0 0.02 
40 0 0 0 0 0 0 0.02 
40 0 0 0 0 0 0 0.02 
41 0 0 0 0 0 0 0.02 
43 0 0 0 0 0 0 0.02 
43 0 0 0 0 0 0 0.02 
44 0 0 0 0 0 0 0.02 
46 0 0 0 7 6 0 0.02 
47 0 0 0 7 7 5 0.02 
48 0 0 0 9 9 3 0.02 
49 0 0 0 9 9 3 0.02 
50 0 0 0 11 11 2 0.02 
51 0 0 0 9 9 2 0.02 
52 -0.0589902 0.412114 1.99487 10 10 1 0.02 
53 -0.0589902 0.412114 1.99487 11 10 3 0.02 
54 -0.0589902 0.412114 1.99487 12 11 5 0.02 
55 -0.0589902 0.412114 1.99487 12 11 0 -1 
56 -0.0589902 0.412114 1.99487 10 10 1 0.02 
57 -0.0589902 0.412114 1.99487 9 9 0 -1 
58 -0.0557253 0.223402 1.99201 11 11 1 0.02 
59 -0.0557253 0.223402 1.99201 11 11 10 0.02 
60 -0.0557253 0.223402 1.99201 10 10 8 0.02 
61 -0.0557253 0.223402 1.99201 10 10 9 0.02 
62 -0.0557253 0.223402 1.99201 10 10 8 0.02 
63 -0.0557253 0.223402 1.99201 11 11 7 0.02 
64 -0.0321454 0.099635 1.99442 10 10 8 0.02 
65 -0.0321454 0.099635 1.99442 10 10 8 0.02 
66 -0.0321454 0.099635 1.99442 11 11 9 0.02 
67 -0.0321454 0.099635 1.99442 10 10 7 0.02 
68 -0.0321454 0.099635 1.99442 11 11 8 0.02 
69 -0.0321454 0.099635 1.99442 10 10 4 0.02 
70 -0.0533008 0.0221304 1.98712 10 10 6 0.02 
71 -0.0533008 0.0221304 1.98712 10 10 9 0.02 
72 -0.0533008 0.0221304 1.98712 11 11 9 0.02 
73 -0.0533008 0.0221304 1.98712 10 10 9 0.02 
74 -0.0533008 0.0221304 1.98712 11 11 8 0.02 
75 -0.0533008 0.0221304 1.98712 9 9 8 0.02 
76 -0.0629942 -0.0663902 1.98601 9 9 8 0.02 
77 -0.0525608 -0.0641647 1.98171 10 10 10 0.00985536 
78 -0.0518702 -0.0589172 1.97953 9 9 9 0.0055712 
79 -0.0797518 -0.0511131 1.97774 10 10 9 0.00571346 
80 -0.0554201 -0.0526301 1.97732 10 10 10 0.00756086 
81 -0.0456199 -0.0437021 1.97443 9 9 9 0.00504066 
82 -0.0494796 -0.0406649 1.97531 9 9 9 0.00414607 
83 -0.0484237 -0.0489943 1.9727 10 10 9 0.0018828 
84 -0.0458307 -0.0529968 1.96169 9 9 9 0.0060295 
85 -0.0586236 -0.0561124 1.93924 10 10 9 0.00745975 
86 -0.0622203 -0.0620422 1.92297 11 11 10 0.00983478 
87 -0.0540867 -0.0633241 1.91112 11 11 11 0.00714001 
88 -0.0723277 -0.0693702 1.90669 10 10 10 0.00459069 
89 -0.0473448 -0.066944 1.90068 10 10 10 0.00245536 
90 -0.0454172 -0.0679971 1.88969 10 10 10 0.00493713 
91 -0.0372504 -0.0638232 1.86772 9 9 9 0.00658183 
