0 0 0 12 10 4 0.4 
0 0 0 15 10 5 0.5 
0 0 0 32 10 6 0.6 
0 0 0 34 10 7 0.7 
0 0 0 27 10 6 0.6 
-0.225173 0.275478 1.98849 31 10 7 0.7 
-0.225173 0.275478 1.98849 27 10 5 0.5 
-0.225173 0.275478 1.98849 41 10 8 0.8 
-0.225173 0.275478 1.98849 46 10 11 1.1 
-0.225173 0.275478 1.98849 53 10 8 0.8 
-0.225173 0.275478 1.98849 60 10 8 0.8 
-0.26637 0.111332 1.99135 45 10 9 0.9 
-0.26637 0.111332 1.99135 58 10 9 0.9 
-0.26637 0.111332 1.99135 57 10 9 0.9 
-0.26637 0.111332 1.99135 63 10 11 1.1 
-0.26637 0.111332 1.99135 65 10 10 1 
-0.26637 0.111332 1.99135 48 10 9 0.9 
-0.17005 0.00204275 1.98712 61 10 10 1 
-0.17005 0.00204275 1.98712 51 10 9 0.9 
-0.17005 0.00204275 1.98712 65 10 10 1 
-0.17005 0.00204275 1.98712 58 10 9 0.9 
-0.17005 0.00204275 1.98712 47 10 9 0.9 
-0.17005 0.00204275 1.98712 47 10 11 1.1 
-0.205706 -0.0824238 1.99254 50 10 8 0.8 
-0.208576 -0.0763884 2.00616 53 10 9 0.9 
-0.199986 -0.0766093 2.00534 52 10 9 0.9 
-0.213218 -0.0716653 1.99357 64 10 10 1 
-0.218201 -0.0609594 1.98868 57 10 9 0.9 
-0.228294 -0.0707623 1.98577 58 10 9 0.9 
-0.230379 -0.0810758 1.98524 50 10 8 0.8 
-0.228347 -0.0893768 1.98868 47 10 9 0.9 
-0.220709 -0.103236 1.99202 46 10 8 0.8 
-0.221148 -0.117968 1.99168 48 10 8 0.8 
-0.233644 -0.129099 1.9878 57 10 8 0.8 
-0.230722 -0.138297 1.98764 40 10 9 0.9 
-0.230722 -0.138297 1.98764 45 10 9 0.9 
-0.230722 -0.138297 1.98764 41 10 7 0.7 
-0.230722 -0.138297 1.98764 43 10 8 0.8 
-0.210241 -0.189994 1.99632 40 10 9 0.9 
-0.217124 -0.208575 1.99293 48 10 9 0.9 
-0.217124 -0.208575 1.99293 54 10 9 0.9 
-0.217124 -0.208575 1.99293 45 10 9 0.9 
-0.207652 -0.249794 1.99024 36 10 7 0.7 
-0.208375 -0.259169 1.99855 43 10 8 0.8 
-0.20735 -0.266221 1.99247 40 10 8 0.8 
-0.206167 -0.265294 1.98356 34 10 7 0.7 
-0.205473 -0.278351 1.98597 31 10 7 0.7 
-0.209851 -0.281729 1.98705 28 10 6 0.6 
-0.200205 -0.293104 1.98716 40 10 8 0.8 
-0.193571 -0.307459 1.99343 34 10 8 0.8 
-0.199361 -0.322505 1.98686 33 10 6 0.6 
-0.200214 -0.330723 1.9866 23 10 6 0.6 
-0.195058 -0.341031 1.98323 22 10 6 0.6 
-0.195058 -0.341031 1.98323 22 10 6 0.6 
-0.202382 -0.366223 1.98514 24 10 5 0.5 
-0.205944 -0.370467 1.9844 25 10 5 0.5 
-0.205944 -0.370467 1.9844 21 10 5 0.5 
-0.205944 -0.370467 1.9844 27 10 6 0.6 
-0.20078 -0.375252 1.99004 24 10 5 0.5 
-0.198044 -0.373487 1.99754 24 10 6 0.6 
-0.188869 -0.380333 1.9704 26 10 7 0.7 
-0.188869 -0.380333 1.9704 27 10 7 0.7 
-0.197641 -0.390561 1.99647 25 10 5 0.5 
-0.197641 -0.390561 1.99647 24 10 4 0.4 
-0.184938 -0.389163 1.99112 22 10 5 0.5 
-0.205653 -0.379302 1.99453 29 10 6 0.6 
-0.207279 -0.366517 1.97962 35 10 7 0.7 
-0.205053 -0.353309 1.98508 30 10 5 0.5 
-0.213384 -0.336116 1.97883 27 10 7 0.7 
-0.198417 -0.325871 1.98972 24 10 8 0.8 
-0.200655 -0.313345 1.97435 31 10 8 0.8 
-0.209475 -0.295115 1.98075 29 10 7 0.7 
-0.209475 -0.295115 1.98075 33 10 7 0.7 
-0.19202 -0.270051 1.98532 43 10 7 0.7 
-0.178423 -0.258317 1.9885 45 10 8 0.8 
-0.176874 -0.232855 1.98571 40 10 8 0.8 
-0.171326 -0.218437 1.98749 57 10 8 0.8 
-0.160017 -0.202468 1.99023 50 10 8 0.8 
-0.165817 -0.192765 1.98979 57 10 9 0.9 
-0.175141 -0.189179 1.98752 55 10 10 1 
-0.181995 -0.170717 1.99011 52 10 10 1 
-0.188597 -0.150754 1.97477 59 10 9 0.9 
-0.195771 -0.130781 1.99065 52 10 8 0.8 
-0.200507 -0.113873 1.9912 55 10 9 0.9 
-0.200507 -0.113873 1.9912 62 10 9 0.9 
-0.200507 -0.113873 1.9912 61 10 9 0.9 
-0.200507 -0.113873 1.9912 59 10 9 0.9 
-0.200507 -0.113873 1.9912 54 10 9 0.9 
-0.163551 -0.102984 1.9645 47 10 10 1 
-0.149036 -0.0945449 1.99228 60 10 9 0.9 
-0.149656 -0.082067 1.99611 56 10 10 1 
-0.143545 -0.0685678 1.98537 52 10 10 1 
-0.133072 -0.0579557 1.98593 51 10 9 0.9 
-0.137766 -0.0449663 1.98925 57 10 9 0.9 
-0.146165 -0.0332372 1.99154 40 10 9 0.9 
-0.1522 -0.0204125 1.99575 53 10 10 1 
-0.151463 -0.0109891 1.99574 55 10 10 1 
-0.13965 0.003944 1.99644 44 10 9 0.9 
-0.141326 0.0113636 2.00043 37 10 8 0.8 
-0.13626 0.0208246 1.99814 42 10 9 0.9 
-0.13626 0.0208246 1.99814 55 10 10 1 
-0.119147 0.0460113 1.99862 35 10 8 0.8 
-0.11187 0.0413401 1.99637 40 10 10 1 
-0.112032 0.04286 1.99654 41 10 8 0.8 
-0.112032 0.04286 1.99654 39 10 8 0.8 
-0.101041 0.0562183 1.99843 44 10 9 0.9 
-0.0912114 0.0729449 2.00064 30 10 10 1 
-0.0851 0.0707542 2.00031 34 10 10 1 
-0.0817774 0.0849691 2.00116 34 10 10 1 
-0.0751422 0.0915035 2.01116 30 10 10 1 
-0.0684868 0.095756 2.00549 39 10 8 0.8 
-0.0684868 0.095756 2.00549 34 10 8 0.8 
-0.0497807 0.1245 2.007 43 10 9 0.9 
-0.0421069 0.124177 2.01169 33 10 9 0.9 
-0.0428184 0.131024 2.0126 34 10 8 0.8 
-0.0483849 0.138061 2.01364 38 10 8 0.8 
-0.0467408 0.141601 2.01979 25 10 7 0.7 
-0.0531553 0.153767 2.02155 31 10 7 0.7 
-0.0618005 0.176438 2.02715 37 10 10 1 
-0.058629 0.192195 2.02843 27 10 7 0.7 
-0.058629 0.192195 2.02843 24 10 7 0.7 
-0.058629 0.192195 2.02843 27 10 8 0.8 
-0.058629 0.192195 2.02843 32 10 9 0.9 
-0.058629 0.192195 2.02843 29 10 9 0.9 
-0.058629 0.192195 2.02843 25 10 6 0.6 
-0.0632827 0.187768 2.03102 34 10 8 0.8 
-0.0867837 0.214364 2.04429 25 10 5 0.5 
-0.0859189 0.225564 2.04574 25 10 6 0.6 
-0.0866233 0.235934 2.05118 28 10 9 0.9 
-0.0829565 0.228906 2.03959 21 10 6 0.6 
-0.0761298 0.242136 2.03601 25 10 7 0.7 
-0.0732796 0.250705 2.04045 23 10 7 0.7 
-0.0790056 0.262587 2.02689 21 10 6 0.6 
-0.0736595 0.270358 2.04769 22 10 9 0.9 
-0.0645478 0.271756 2.04051 20 10 5 0.5 
-0.0696987 0.282717 2.04509 20 10 6 0.6 
-0.0696987 0.282717 2.04509 17 10 4 0.4 
-0.0657463 0.291126 2.04861 18 10 4 0.4 
-0.0657463 0.291126 2.04861 16 10 4 0.4 
-0.0657463 0.291126 2.04861 15 10 5 0.5 
-0.0657463 0.291126 2.04861 17 10 5 0.5 
-0.0657463 0.291126 2.04861 18 10 4 0.4 
-0.0657463 0.291126 2.04861 17 10 4 0.4 
-0.030751 0.261179 2.05684 15 10 4 0.4 
-0.030751 0.261179 2.05684 17 10 5 0.5 
-0.030751 0.261179 2.05684 22 10 5 0.5 
-0.030751 0.261179 2.05684 21 10 6 0.6 
-0.030751 0.261179 2.05684 21 10 5 0.5 
-0.030751 0.261179 2.05684 24 10 8 0.8 
-0.0198214 0.273677 2.05555 17 10 5 0.5 
-0.0198214 0.273677 2.05555 16 10 4 0.4 
-0.0198214 0.273677 2.05555 33 10 10 1 
-0.0198214 0.273677 2.05555 40 10 9 0.9 
-0.0198214 0.273677 2.05555 37 10 8 0.8 
-0.0198214 0.273677 2.05555 40 10 9 0.9 
-0.0464957 0.232426 2.02844 39 10 8 0.8 
-0.0464957 0.232426 2.02844 41 10 8 0.8 
-0.0464957 0.232426 2.02844 49 10 12 1.2 
-0.0464957 0.232426 2.02844 40 10 8 0.8 
-0.0464957 0.232426 2.02844 53 10 9 0.9 
-0.0464957 0.232426 2.02844 46 10 10 1 
-0.04376 0.0674695 2.02837 49 10 10 1 
-0.04376 0.0674695 2.02837 51 10 11 1.1 
-0.04376 0.0674695 2.02837 42 10 8 0.8 
-0.04376 0.0674695 2.02837 56 10 11 1.1 
-0.04376 0.0674695 2.02837 57 10 10 1 
-0.04376 0.0674695 2.02837 55 10 10 1 
-0.0662279 -0.0187441 1.98825 55 10 9 0.9 
-0.0662279 -0.0187441 1.98825 54 10 10 1 
-0.0662279 -0.0187441 1.98825 64 10 10 1 
-0.0662279 -0.0187441 1.98825 59 10 10 1 
-0.0662279 -0.0187441 1.98825 56 10 11 1.1 
-0.0662279 -0.0187441 1.98825 53 10 11 1.1 
-0.0579253 -0.00798714 1.99737 64 10 10 1 
-0.00975584 -0.0200027 1.99497 59 10 9 0.9 
