0 0 0 57 10 8 0.8 
0 0 0 81 10 9 0.9 
0 0 0 99 10 10 1 
0 0 0 124 10 12 1.2 
0 0 0 109 10 11 1.1 
-0.264782 0.382227 1.98521 130 10 12 1.2 
-0.264782 0.382227 1.98521 130 10 13 1.3 
-0.264782 0.382227 1.98521 116 10 13 1.3 
-0.264782 0.382227 1.98521 149 10 12 1.2 
-0.264782 0.382227 1.98521 155 10 14 1.4 
-0.264782 0.382227 1.98521 148 10 13 1.3 
-0.302993 0.114727 1.9861 156 10 14 1.4 
-0.302993 0.114727 1.9861 141 10 12 1.2 
-0.302993 0.114727 1.9861 148 10 10 1 
-0.302993 0.114727 1.9861 152 10 14 1.4 
-0.302993 0.114727 1.9861 152 10 12 1.2 
-0.302993 0.114727 1.9861 151 10 14 1.4 
-0.234952 0.0710373 2.00276 145 10 13 1.3 
-0.234952 0.0710373 2.00276 165 10 14 1.4 
-0.234952 0.0710373 2.00276 152 10 12 1.2 
-0.234952 0.0710373 2.00276 159 10 11 1.1 
-0.234952 0.0710373 2.00276 141 10 11 1.1 
-0.234952 0.0710373 2.00276 142 10 12 1.2 
-0.205348 -0.0661654 1.98107 142 10 11 1.1 
-0.210494 -0.0598084 2.00341 149 10 12 1.2 
-0.210834 -0.0540163 2.00312 145 10 12 1.2 
-0.210834 -0.0540163 2.00312 143 10 14 1.4 
-0.224146 -0.0555553 1.9977 143 10 12 1.2 
-0.2263 -0.0582062 2.00107 139 10 13 1.3 
-0.219613 -0.0546188 1.99601 152 10 12 1.2 
-0.214223 -0.0537106 1.99747 131 10 12 1.2 
-0.215858 -0.0597702 2.00139 141 10 11 1.1 
-0.23568 -0.0754177 1.99684 126 10 11 1.1 
-0.245755 -0.0941104 2.00119 142 10 11 1.1 
-0.246785 -0.103388 1.99236 140 10 11 1.1 
-0.260681 -0.115549 1.99836 134 10 12 1.2 
-0.259014 -0.131156 1.99477 122 10 11 1.1 
-0.247068 -0.143796 1.99813 137 10 11 1.1 
-0.2413 -0.16347 1.98741 149 10 12 1.2 
-0.235045 -0.18399 2.00193 139 10 12 1.2 
-0.241709 -0.196039 2.00128 154 10 11 1.1 
-0.239444 -0.213858 2.00565 156 10 11 1.1 
-0.242967 -0.225858 2.00329 141 10 11 1.1 
-0.245703 -0.236161 1.99511 136 10 11 1.1 
-0.247107 -0.242039 2.0034 136 10 11 1.1 
-0.251068 -0.247151 2.00051 142 10 11 1.1 
-0.255543 -0.256407 1.9897 136 10 11 1.1 
-0.251152 -0.267508 1.99246 121 10 11 1.1 
-0.251023 -0.28239 1.99687 133 10 11 1.1 
-0.249372 -0.296259 1.99588 144 10 12 1.2 
-0.249107 -0.303786 1.99959 145 10 12 1.2 
-0.240389 -0.325439 1.98969 131 10 10 1 
-0.238655 -0.342574 1.99128 127 10 10 1 
-0.21907 -0.35653 1.98638 117 10 10 1 
-0.234133 -0.362757 1.99012 119 10 11 1.1 
-0.245604 -0.366234 1.99163 122 10 11 1.1 
-0.250412 -0.38039 1.98992 124 10 11 1.1 
-0.244133 -0.392582 1.98946 118 10 10 1 
-0.246405 -0.384942 1.98793 127 10 10 1 
-0.248194 -0.387369 1.99355 122 10 10 1 
-0.243757 -0.392441 1.99539 130 10 10 1 
-0.238124 -0.389734 1.96618 132 10 11 1.1 
-0.227797 -0.397545 2.00398 113 10 10 1 
-0.220058 -0.404097 2.00023 129 10 11 1.1 
-0.229161 -0.401572 2.00014 121 10 11 1.1 
-0.239654 -0.405934 1.99563 116 10 10 1 
-0.241695 -0.401561 1.99781 143 10 11 1.1 
-0.244382 -0.385243 1.98541 148 10 11 1.1 
-0.250141 -0.372807 1.98708 131 10 10 1 
-0.24364 -0.360054 1.98338 120 10 10 1 
-0.239555 -0.35441 1.98602 121 10 10 1 
-0.238185 -0.340149 1.97519 123 10 11 1.1 
-0.236102 -0.325082 1.98532 135 10 11 1.1 
-0.241784 -0.307698 1.98703 133 10 11 1.1 
-0.243849 -0.289177 1.98341 137 10 11 1.1 
-0.245867 -0.264749 1.99149 143 10 11 1.1 
-0.251172 -0.235218 1.99811 128 10 11 1.1 
-0.244411 -0.20833 2.00191 143 10 11 1.1 
-0.230683 -0.196306 1.99717 132 10 13 1.3 
-0.230683 -0.196306 1.99717 138 10 12 1.2 
-0.207925 -0.180201 1.99194 146 10 11 1.1 
-0.216155 -0.169483 1.99058 142 10 11 1.1 
-0.217335 -0.161616 1.98176 143 10 11 1.1 
-0.215962 -0.133682 1.99981 136 10 12 1.2 
-0.23 -0.112023 2.00546 135 10 11 1.1 
-0.23366 -0.101952 2.00248 136 10 12 1.2 
-0.23124 -0.0918269 1.99897 157 10 12 1.2 
-0.206462 -0.0939738 1.99563 144 10 12 1.2 
-0.186806 -0.101339 1.9859 157 10 12 1.2 
-0.170026 -0.0959242 1.98106 147 10 11 1.1 
-0.165893 -0.0876803 1.99996 164 10 12 1.2 
-0.165168 -0.0751195 2.00216 146 10 11 1.1 
-0.157776 -0.0592816 1.99523 153 10 12 1.2 
-0.159862 -0.0518787 1.99859 144 10 12 1.2 
-0.144104 -0.0404002 1.99696 144 10 11 1.1 
-0.13992 -0.0324688 1.99845 147 10 12 1.2 
-0.149403 -0.0219292 2.00174 154 10 12 1.2 
-0.148583 -0.00990353 2.00426 154 10 12 1.2 
-0.1254 0.00926395 2.00989 154 10 12 1.2 
-0.1254 0.00926395 2.00989 140 10 13 1.3 
-0.110945 0.0425048 2.0145 147 10 12 1.2 
-0.113744 0.0512832 2.00184 153 10 11 1.1 
-0.105198 0.0655077 2.01141 155 10 12 1.2 
-0.0983879 0.0719041 2.00828 144 10 12 1.2 
-0.105872 0.0738671 2.01849 151 10 14 1.4 
-0.102672 0.0792833 2.01816 138 10 11 1.1 
-0.099506 0.0857204 2.01728 156 10 13 1.3 
-0.109265 0.0930788 2.01938 143 10 13 1.3 
-0.105028 0.0983811 2.01125 148 10 11 1.1 
-0.110441 0.112867 2.01119 154 10 11 1.1 
-0.110725 0.121923 2.01748 142 10 13 1.3 
-0.103432 0.124261 2.01672 151 10 13 1.3 
-0.100598 0.135619 2.01483 163 10 11 1.1 
-0.0988156 0.15448 2.01493 162 10 13 1.3 
-0.0914168 0.161165 2.02106 153 10 11 1.1 
-0.0931745 0.171352 2.02174 165 10 13 1.3 
-0.088945 0.180027 2.02104 156 10 13 1.3 
-0.099306 0.182058 2.02764 140 10 14 1.4 
-0.104751 0.191025 2.03144 146 10 13 1.3 
-0.096711 0.192765 2.03495 145 10 11 1.1 
-0.0945398 0.209351 2.03664 141 10 13 1.3 
-0.0807216 0.219174 2.03577 112 10 11 1.1 
-0.0712451 0.222782 2.03729 141 10 13 1.3 
-0.085003 0.219972 2.03953 140 10 13 1.3 
-0.0891985 0.216947 2.04232 146 10 11 1.1 
-0.0861897 0.219308 2.04268 125 10 11 1.1 
-0.101555 0.227286 2.04303 142 10 11 1.1 
-0.107119 0.241583 2.04727 106 10 11 1.1 
-0.107853 0.258032 2.05047 121 10 13 1.3 
-0.10681 0.270852 2.05327 136 10 11 1.1 
-0.109275 0.274318 2.04286 115 10 11 1.1 
-0.112345 0.272779 2.0398 116 10 11 1.1 
-0.115596 0.283378 2.04143 114 10 11 1.1 
-0.129465 0.304197 2.04377 115 10 11 1.1 
-0.125756 0.319634 2.05321 128 10 11 1.1 
-0.117096 0.330773 2.04649 117 10 11 1.1 
-0.105656 0.3338 2.04913 119 10 13 1.3 
-0.103783 0.3299 2.04875 107 10 11 1.1 
-0.105672 0.33385 2.04265 110 10 11 1.1 
-0.106336 0.339156 2.05268 108 10 11 1.1 
-0.111294 0.343734 2.05338 109 10 11 1.1 
-0.106072 0.347166 2.05172 110 10 11 1.1 
-0.0992928 0.344729 2.05062 105 10 11 1.1 
