#Description#
#FrameIndex, index_x, index_y, Features, Sammed Features#
21 0 0 0 0 
22 0 0 0 0 
22 0 0 0 0 
24 0 0 0 0 
24 0 0 0 0 
26 0 0 0 0 
26 0 0 0 0 
28 0 0 0 0 
28 0 0 0 0 
30 0 0 0 0 
30 0 0 0 0 
32 0 0 0 0 
32 0 0 0 0 
34 0 0 0 0 
34 0 0 0 0 
36 0 0 0 0 
36 0 0 0 0 
38 0 0 0 0 
38 0 0 0 0 
40 80.8271 165.185 9 9 
41 76.7054 151.432 9 8 
42 76.4781 144.559 8 8 
43 71.9194 139.988 11 11 
44 75.9889 134.077 10 10 
45 79.6586 126.12 10 10 
46 82.425 117.438 9 9 
47 77.8725 109.472 10 10 
48 74.4306 95.7495 10 10 
49 75.8333 92.5367 10 10 
50 77.4545 88.5091 11 11 
51 74.8476 87.83 10 10 
52 75.5411 88.6542 10 10 
53 77.3432 87.5055 11 11 
54 76.5538 89.5448 10 10 
55 78.3644 88.447 11 11 
56 77.19 89.8814 10 10 
57 77.8574 90.4519 10 10 
58 79.3614 89.4205 11 11 
59 79.1502 89.5439 11 11 
60 78.3831 90.7967 10 10 
61 78.7843 90.8562 10 10 
62 78.5881 91.0567 10 10 
63 78.4137 91.6433 10 10 
64 74.7037 93.0312 9 9 
65 75.5524 92.6881 10 10 
66 77.2937 92.5542 10 10 
67 81.5286 91.8214 10 10 
68 87.2333 91.2714 10 10 
69 94.1232 91.0327 10 10 
70 98.3176 91.0052 10 10 
71 101.894 91.0011 10 10 
72 102.293 88.484 12 12 
73 107.866 90.6077 10 10 
74 109.689 89.3826 11 11 
75 114.618 90.875 10 10 
76 118.107 91.3458 10 10 
77 121.678 91.9681 11 10 
78 124.33 91.15 11 11 
79 128.723 92.4852 10 10 
80 131.885 93.0648 10 10 
81 135.25 93.3942 10 10 
82 137.271 92.5182 11 11 
83 140.691 93.7381 10 10 
84 141.017 93.3186 10 10 
85 137.44 90.09 10 10 
86 137.806 90.7123 12 12 
87 140.145 93.6948 10 10 
88 138.912 93.175 10 10 
89 136.452 92.9167 10 10 
90 130.546 90.8021 9 9 
91 123.695 90.3049 9 9 
92 117.311 91.3786 11 10 
93 108.801 90.8652 10 10 
94 101.741 90.4825 10 10 
95 96.1029 90.055 10 10 
96 91.0805 89.7633 10 10 
97 84.9167 88.8214 10 10 
98 77.8995 87.6517 10 10 
99 74.3685 87.0981 9 9 
100 67.5569 88.525 10 10 
101 65.2077 88.0685 9 9 
102 60.4981 88.2296 9 9 
103 57.655 88.265 10 10 
104 52.6392 91.1185 9 9 
105 49.1556 91.7543 9 9 
106 47.1046 92.5118 9 9 
107 45.3704 92.7074 9 9 
108 45.0134 94.2723 8 8 
109 41.9252 91.6812 10 10 
110 40.7926 92.4284 9 9 
111 40.9926 92.4321 9 9 
112 43.5417 93.9958 8 8 
113 42.5755 91.1974 10 10 
114 41.6593 92.3889 9 9 
115 44.3494 93.7577 8 8 
116 49.3741 91.4583 7 7 
117 49.871 92.3872 9 9 
118 54.8413 93.2662 10 10 
119 65.9626 91.8586 9 9 
120 73.5971 93.1271 10 10 
121 82.5881 93.9048 10 10 
122 88.3106 92.947 11 11 
123 93.4571 93.8556 9 9 
124 88.5033 93.9767 10 10 
125 89.4349 93.8444 9 9 
126 85.9464 94.22 10 10 
127 85.2488 93.0733 10 10 
128 85.2871 91.1633 10 10 
129 87.7235 86.537 9 9 
130 85.965 80.4264 10 10 
131 87.2242 71.2197 11 11 
132 84.4394 63.8485 11 11 
