0 0 0 99 10 11 1.1 
0 0 0 118 10 10 1 
0 0 0 132 10 11 1.1 
0 0 0 137 10 13 1.3 
0 0 0 143 10 11 1.1 
-0.0234057 0.431366 1.99278 137 10 10 1 
-0.0234057 0.431366 1.99278 144 10 11 1.1 
-0.0234057 0.431366 1.99278 152 10 11 1.1 
-0.0234057 0.431366 1.99278 160 10 13 1.3 
-0.0234057 0.431366 1.99278 148 10 11 1.1 
-0.0234057 0.431366 1.99278 152 10 11 1.1 
-0.0529413 0.211677 2.01016 150 10 13 1.3 
-0.0203553 0.118232 2.00733 157 10 14 1.4 
-0.0203553 0.118232 2.00733 141 10 13 1.3 
-0.0203553 0.118232 2.00733 159 10 11 1.1 
-0.0203553 0.118232 2.00733 160 10 13 1.3 
-0.0203553 0.118232 2.00733 147 10 11 1.1 
-0.0203553 0.118232 2.00733 155 10 13 1.3 
0.00189386 0.103276 2.00519 160 10 15 1.5 
0.00189386 0.103276 2.00519 146 10 11 1.1 
0.00189386 0.103276 2.00519 152 10 12 1.2 
0.00189386 0.103276 2.00519 150 10 12 1.2 
0.00189386 0.103276 2.00519 160 10 14 1.4 
0.00189386 0.103276 2.00519 155 10 14 1.4 
-0.0587754 -0.000769154 1.9929 142 10 12 1.2 
-0.0587754 -0.000769154 1.9929 146 10 12 1.2 
-0.0587754 -0.000769154 1.9929 141 10 11 1.1 
-0.0587754 -0.000769154 1.9929 145 10 11 1.1 
-0.0587754 -0.000769154 1.9929 132 10 11 1.1 
-0.0587754 -0.000769154 1.9929 150 10 13 1.3 
-0.0630068 -0.0445677 1.97739 160 10 13 1.3 
-0.0494815 -0.0411516 1.97686 155 10 13 1.3 
-0.0491127 -0.0374866 1.97767 136 10 11 1.1 
-0.0437998 -0.0464887 1.97877 130 10 13 1.3 
-0.0590034 -0.0399464 1.97458 133 10 13 1.3 
-0.0641355 -0.0463598 1.96437 153 10 14 1.4 
-0.0587797 -0.0532446 1.94518 149 10 14 1.4 
-0.0797437 -0.0497657 1.93088 156 10 14 1.4 
-0.0792424 -0.0486407 1.91833 154 10 14 1.4 
-0.0832514 -0.0484474 1.9144 152 10 12 1.2 
-0.0845167 -0.0483237 1.90969 161 10 12 1.2 
-0.0845167 -0.0483237 1.90969 159 10 12 1.2 
-0.0630415 -0.0461569 1.88118 154 10 12 1.2 
-0.0669206 -0.043807 1.87694 172 10 13 1.3 
-0.0587362 -0.0453076 1.87214 162 10 11 1.1 
-0.0557361 -0.0505439 1.85544 173 10 14 1.4 
-0.0629383 -0.0502041 1.83818 180 10 11 1.1 
-0.0707849 -0.052179 1.83343 185 10 11 1.1 
-0.0661251 -0.0561672 1.82848 184 10 13 1.3 
-0.068732 -0.0538492 1.81841 182 10 13 1.3 
-0.0602071 -0.0618794 1.808 178 10 13 1.3 
-0.0603944 -0.0600282 1.79872 172 10 11 1.1 
-0.0751006 -0.0510627 1.78644 178 10 11 1.1 
-0.0721351 -0.0468385 1.78337 180 10 11 1.1 
-0.0714384 -0.0440266 1.79263 208 10 12 1.2 
-0.0799583 -0.0405574 1.77128 189 10 13 1.3 
