#Description#
#Distance Threshold, Lifetime Threshold, Number of fixed Nodes, Number of summaried fixed Nodes#
0.0018 25 5 5 
0.0021 25 10 10 
0.0024 25 14 14
0.0027 25 21 17 
0.003 25 24 21 
0.0032 25 25 23 
0.0034 25 32 24 
0.0036 25 30 23 
0.0037 25 31 24 
0.0038 25 30 24 
0.0039 25 31 24 
0.004 25 31 24 
0.0041 25 28 24 
0.0042 25 29 24 
0.0043 25 29 24 
0.0044 25 31 24 
0.0045 25 31 23 
