#Description#
#Frame Index, Reslutlist Size, Is Find, Find Index, Find Weight, Run Time#
23 0 -1 -1 -1 31 
23 0 -1 -1 -1 16 
24 0 -1 -1 -1 16 
26 0 -1 -1 -1 16 
27 0 -1 -1 -1 16 
28 0 -1 -1 -1 31 
29 0 -1 -1 -1 16 
30 0 -1 -1 -1 15 
31 0 -1 -1 -1 31 
31 0 -1 -1 -1 16 
33 0 -1 -1 -1 16 
34 0 -1 -1 -1 16 
34 0 -1 -1 -1 15 
36 0 -1 -1 -1 16 
37 0 -1 -1 -1 16 
37 0 -1 -1 -1 16 
39 0 -1 -1 -1 16 
39 0 -1 -1 -1 16 
41 0 -1 -1 -1 15 
41 0 -1 -1 -1 16 
43 0 -1 -1 -1 15 
43 0 -1 -1 -1 15 
45 0 -1 -1 -1 16 
46 1 1 0 4 31 
47 1 1 0 5 32 
48 1 1 0 5 32 
49 1 1 0 4 47 
50 1 1 0 6 31 
51 1 1 0 6 31 
52 1 1 0 5 47 
53 1 1 0 5 31 
54 1 1 0 5 32 
55 1 1 0 6 31 
56 1 1 0 7 78 
57 1 1 0 7 31 
58 1 1 0 7 31 
59 1 1 0 7 31 
60 1 1 0 6 31 
61 1 1 0 6 32 
62 1 1 0 7 31 
63 1 1 0 7 47 
64 1 1 0 7 47 
65 1 1 0 5 31 
66 1 1 0 5 31 
67 1 1 0 5 31 
68 1 1 0 5 47 
69 1 1 0 7 31 
70 1 1 0 7 31 
71 1 1 0 7 32 
72 1 1 0 7 31 
73 1 1 0 7 31 
74 1 1 0 7 32 
75 1 1 0 6 31 
76 1 1 0 6 47 
77 1 1 0 5 31 
78 1 1 0 5 31 
79 1 1 0 5 31 
80 1 1 0 5 32 
81 1 1 0 5 31 
82 1 1 0 6 31 
83 1 1 0 6 31 
84 1 1 0 6 47 
85 1 1 0 6 32 
86 1 1 0 6 47 
87 1 1 0 6 32 
88 1 1 0 6 47 
89 1 1 0 5 31 
90 1 1 0 7 31 
91 1 1 0 7 47 
92 1 1 0 6 47 
93 1 1 0 7 31 
94 1 1 0 6 32 
95 1 1 0 7 31 
96 1 1 0 7 31 
97 1 1 0 7 31 
98 1 1 0 7 32 
99 1 1 0 7 63 
100 1 1 0 7 31 
101 1 1 0 7 47 
102 1 1 0 7 47 
103 1 1 0 7 46 
104 1 1 0 7 46 
105 1 1 0 7 31 
106 1 1 0 7 32 
107 1 1 0 6 31 
108 1 1 0 7 46 
109 1 1 0 7 31 
110 1 1 0 7 31 
111 1 1 0 7 32 
112 1 1 0 6 31 
113 1 1 0 7 32 
114 1 1 0 7 63 
115 1 1 0 7 47 
116 1 1 0 7 31 
117 1 1 0 6 32 
118 1 1 0 4 31 
119 1 1 0 4 47 
120 1 1 0 4 47 
121 1 1 0 4 32 
122 1 1 0 4 31 
123 1 1 0 4 62 
124 1 1 0 4 31 
125 1 1 0 4 31 
126 1 1 0 4 31 
127 1 1 0 4 47 
128 1 1 0 4 31 
129 1 1 0 6 47 
130 1 1 0 5 46 
131 1 1 0 5 47 
132 1 1 0 5 32 
133 1 1 0 5 31 
134 1 1 0 7 31 
135 1 1 0 7 47 
136 1 1 0 7 32 
137 1 1 0 7 31 
138 1 1 0 7 31 
139 1 1 0 7 31 
140 1 1 0 7 47 
141 1 1 0 7 31 
142 1 1 0 6 31 
143 1 1 0 7 47 
144 1 1 0 7 31 
145 1 1 0 7 31 
146 1 1 0 7 31 
147 1 1 0 6 62 
148 1 1 0 7 32 
149 1 1 0 7 31 
150 1 1 0 7 31 
151 1 1 0 7 47 
