#Description#
#FrameIndex, x, y, z, Features, Sammed Features, Correspondenz Pairs, Association Variance#
21 0 0 0 0 0 0 0.02 
22 0 0 0 0 0 0 0.02 
22 0 0 0 0 0 0 0.02 
24 0 0 0 0 0 0 0.02 
24 0 0 0 0 0 0 0.02 
26 0 0 0 0 0 0 0.02 
26 0 0 0 0 0 0 0.02 
28 0 0 0 0 0 0 0.02 
28 0 0 0 0 0 0 0.02 
30 0 0 0 0 0 0 0.02 
30 0 0 0 0 0 0 0.02 
32 0 0 0 0 0 0 0.02 
32 0 0 0 0 0 0 0.02 
34 0 0 0 0 0 0 0.02 
34 0 0 0 0 0 0 0.02 
36 0 0 0 0 0 0 0.02 
36 0 0 0 0 0 0 0.02 
38 0 0 0 0 0 0 0.02 
38 0 0 0 0 0 0 0.02 
40 0 0 0 0 0 0 0.02 
40 0 0 0 0 0 0 0.02 
42 0 0 0 0 0 0 0.02 
42 0 0 0 0 0 0 0.02 
44 0 0 0 0 0 0 0.02 
44 0 0 0 0 0 0 0.02 
46 0 0 0 7 6 0 0.02 
47 0 0 0 7 7 5 0.02 
48 0 0 0 9 9 3 0.02 
49 0 0 0 9 9 3 0.02 
50 0 0 0 11 11 2 0.02 
51 0 0 0 9 9 2 0.02 
52 -0.0589902 0.412114 1.99487 10 10 1 0.02 
53 -0.0589902 0.412114 1.99487 11 10 3 0.02 
54 -0.0589902 0.412114 1.99487 12 11 5 0.02 
55 -0.0589902 0.412114 1.99487 12 11 0 0.02 
56 -0.0589902 0.412114 1.99487 10 10 0 0.02 
57 -0.0589902 0.412114 1.99487 9 9 0 0.02 
58 -0.0557253 0.223402 1.99201 11 11 3 0.02 
59 -0.0557253 0.223402 1.99201 11 11 10 0.02 
60 -0.0557253 0.223402 1.99201 10 10 8 0.02 
61 -0.0557253 0.223402 1.99201 10 10 9 0.02 
62 -0.0557253 0.223402 1.99201 10 10 8 0.02 
63 -0.0557253 0.223402 1.99201 11 11 7 0.02 
64 -0.0321427 0.09963 1.99442 10 10 8 0.02 
65 -0.0321427 0.09963 1.99442 10 10 8 0.02 
66 -0.0321427 0.09963 1.99442 11 11 9 0.02 
67 -0.0321427 0.09963 1.99442 10 10 7 0.02 
68 -0.0321427 0.09963 1.99442 11 11 8 0.02 
69 -0.0321427 0.09963 1.99442 10 10 4 0.02 
70 -0.0532978 0.0221332 1.98712 10 10 6 0.02 
71 -0.0532978 0.0221332 1.98712 10 10 9 0.02 
72 -0.0532978 0.0221332 1.98712 11 11 9 0.02 
73 -0.0532978 0.0221332 1.98712 10 10 9 0.02 
74 -0.0532978 0.0221332 1.98712 11 11 8 0.02 
75 -0.0532978 0.0221332 1.98712 9 9 8 0.02 
76 -0.0629928 -0.0663925 1.98601 9 9 8 0.02 
77 -0.0525601 -0.0641659 1.98171 10 10 10 0.02 
78 -0.0518698 -0.0589177 1.97953 9 9 9 0.02 
79 -0.0797515 -0.0511136 1.97774 10 10 9 0.02 
80 -0.0554199 -0.0526304 1.97732 10 10 10 0.02 
81 -0.0456199 -0.0437021 1.97443 9 9 9 0.02 
82 -0.0494796 -0.0406649 1.97531 9 9 9 0.02 
83 -0.0484237 -0.0489943 1.9727 10 10 9 0.02 
84 -0.0458307 -0.0529968 1.96169 9 9 9 0.02 
85 -0.0586236 -0.0561124 1.93924 10 10 9 0.02 
86 -0.0625085 -0.0624994 1.92312 11 11 9 0.02 
87 -0.0543446 -0.0637846 1.91125 11 11 11 0.02 
88 -0.0599285 -0.0692559 1.90756 10 10 9 0.02 
89 -0.0393887 -0.0589803 1.90167 10 10 10 0.02 
90 -0.0389826 -0.06358 1.89062 10 10 10 0.02 
91 -0.0356826 -0.055889 1.86851 9 9 9 0.02 
92 -0.0318989 -0.0584333 1.86698 10 10 9 0.02 
93 -0.0351834 -0.0588799 1.86218 10 10 10 0.02 
94 -0.0496539 -0.0481591 1.8463 10 10 10 0.02 
95 -0.049091 -0.0457637 1.8348 10 10 10 0.02 
96 -0.0662094 -0.0510797 1.8259 10 10 10 0.02 
97 -0.0581145 -0.0542298 1.82067 10 10 10 0.02 
98 -0.061539 -0.0531958 1.81106 10 10 10 0.02 
99 -0.0621102 -0.0535917 1.80186 10 10 10 0.02 
100 -0.0692079 -0.049718 1.79356 10 10 10 0.02 
101 -0.0693488 -0.0485927 1.78248 10 10 10 0.02 
102 -0.0587289 -0.0523556 1.77614 10 10 10 0.02 
103 -0.0423769 -0.0552111 1.78331 10 10 10 0.02 
104 -0.0343826 -0.0506235 1.76502 10 10 10 0.02 
105 -0.0396883 -0.0608245 1.75948 11 11 9 0.02 
106 -0.0360502 -0.066648 1.75627 9 9 8 0.02 
107 -0.0360502 -0.066648 1.75627 9 9 9 0.02 
108 -0.0360502 -0.066648 1.75627 9 9 9 0.02 
109 -0.0360502 -0.066648 1.75627 9 9 9 0.02 
110 -0.0332603 -0.0706542 1.72699 10 10 9 0.02 
111 -0.0468503 -0.0716891 1.69918 9 9 9 0.02 
112 -0.0407991 -0.0675457 1.69044 10 10 9 0.02 
113 -0.0381914 -0.0719551 1.68444 11 11 9 0.02 
114 -0.0373114 -0.0743341 1.67481 10 10 9 0.02 
115 -0.041754 -0.0721181 1.68186 9 9 9 0.02 
116 -0.0504275 -0.0699903 1.67602 10 10 9 0.02 
117 -0.0518661 -0.0706855 1.69131 10 10 10 0.02 
118 -0.05803 -0.0701378 1.67189 11 11 9 0.02 
119 -0.0632612 -0.0670239 1.66507 11 11 11 0.02 
120 -0.0506308 -0.0713489 1.65495 10 10 9 0.02 
121 -0.0527838 -0.0735025 1.66333 9 9 9 0.02 
122 -0.0416073 -0.077616 1.65062 11 11 9 0.02 
123 -0.0483727 -0.0734526 1.65113 11 11 11 0.02 
124 -0.0513431 -0.0721182 1.6474 9 9 8 0.02 
125 -0.0434624 -0.068537 1.63851 11 11 8 0.02 
126 -0.051662 -0.0699574 1.63705 10 10 9 0.02 
127 -0.0565673 -0.0676714 1.62501 10 10 10 0.02 
128 -0.0681355 -0.0660033 1.60821 8 8 8 0.02 
129 -0.0779401 -0.0690793 1.60518 8 8 8 0.02 
130 -0.0759431 -0.0683381 1.60332 10 10 8 0.02 
131 -0.0760177 -0.0731129 1.60045 9 9 9 0.02 
132 -0.078896 -0.0806287 1.59683 8 8 8 0.02 
133 -0.0864184 -0.0782285 1.59231 8 8 8 0.02 
134 -0.0759414 -0.0878417 1.58571 9 9 7 0.02 
135 -0.0681233 -0.0816604 1.57789 9 9 7 0.02 
136 -0.0565406 -0.0795868 1.57157 8 8 8 0.02 
137 -0.0735353 -0.0739435 1.56372 10 10 7 0.02 
138 -0.0763936 -0.0713046 1.56023 10 10 10 0.02 
139 -0.0759988 -0.0642586 1.55105 9 9 8 0.02 
140 -0.0694931 -0.0679632 1.54126 10 10 8 0.02 
141 -0.0656688 -0.0752454 1.53951 11 11 9 0.02 
142 -0.0702694 -0.0690635 1.52023 9 9 8 0.02 
143 -0.0737021 -0.0689883 1.53462 10 10 8 0.02 
144 -0.0755932 -0.0628166 1.53354 9 9 8 0.02 
145 -0.0817674 -0.057228 1.53453 10 10 8 0.02 
146 -0.0777684 -0.0587969 1.52239 9 9 8 0.02 
147 -0.0698247 -0.0636321 1.52685 9 9 9 0.02 
148 -0.0698612 -0.0588569 1.5318 9 9 9 0.02 
149 -0.0720019 -0.0609315 1.52459 9 9 9 0.02 
150 -0.0785651 -0.0612202 1.54298 9 9 9 0.02 
151 -0.0878773 -0.0636779 1.54673 9 9 9 0.02 
152 -0.0955842 -0.064238 1.55796 9 9 9 0.02 
153 -0.0840486 -0.0718958 1.5728 9 9 7 0.02 
154 -0.08511 -0.0705265 1.58945 9 9 7 0.02 
155 -0.0838162 -0.0843082 1.61658 9 9 9 0.02 
156 -0.0838162 -0.0843082 1.61658 9 9 9 0.02 
157 -0.0659969 -0.0925706 1.63576 10 10 9 0.02 
158 -0.0666687 -0.0891561 1.64591 9 9 9 0.02 
159 -0.0682175 -0.0834497 1.65463 9 9 9 0.02 
160 -0.0682175 -0.0834497 1.65463 11 11 8 0.02 
161 -0.0685473 -0.0807222 1.65299 11 11 8 0.02 
162 -0.0612724 -0.0718662 1.67766 10 10 9 0.02 
163 -0.0655144 -0.0772544 1.70518 11 11 9 0.02 
164 -0.0571841 -0.0776555 1.71712 10 10 9 0.02 
165 -0.0647501 -0.074898 1.7335 10 10 10 0.02 
166 -0.0739754 -0.0752336 1.74847 10 10 10 0.02 
167 -0.0739754 -0.0752336 1.74847 10 10 10 0.02 
168 -0.0566472 -0.0645792 1.75441 11 11 8 0.02 
169 -0.049803 -0.0618671 1.76345 10 10 8 0.02 
170 -0.0556437 -0.0574093 1.79153 9 9 9 0.02 
171 -0.0556437 -0.0574093 1.79153 9 9 9 0.02 
172 -0.0382142 -0.0625178 1.83707 11 11 9 0.02 
173 -0.0343076 -0.060936 1.85802 9 9 9 0.02 
174 -0.0322126 -0.054601 1.8945 9 9 9 0.02 
175 -0.0306732 -0.0495847 1.89377 10 10 9 0.02 
176 -0.0238894 -0.0438689 1.91032 10 10 10 0.02 
177 -0.0137228 -0.0409872 1.92268 10 10 10 0.02 
178 -0.0154774 -0.0404484 1.94158 10 10 10 0.02 
179 -0.0262475 -0.0340025 1.95623 10 10 10 0.02 
180 -0.0300148 -0.0288068 1.97646 10 10 10 0.02 
181 -0.0334823 -0.0348375 1.99171 10 10 10 0.02 
182 -0.0403197 -0.0320852 2.02192 10 10 10 0.02 
183 -0.0562618 -0.0322227 2.03822 10 10 10 0.02 
