#Description#
#FrameIndex, index_x, index_y, Features, Sammed Features#
20 0 0 0 0 
21 0 0 0 0 
22 0 0 0 0 
23 0 0 0 0 
24 0 0 0 0 
25 0 0 0 0 
26 0 0 0 0 
27 0 0 0 0 
28 0 0 0 0 
29 0 0 0 0 
30 0 0 0 0 
31 0 0 0 0 
33 0 0 0 0 
34 79.0393 166.128 7 6 
35 76.173 168.144 10 9 
36 80.77 160.397 8 7 
37 77.8956 156.498 8 8 
38 76.3972 157.727 8 8 
39 76.7562 156.841 9 9 
40 76.6605 154.002 9 9 
41 76.8503 149.996 9 9 
42 75.157 145.298 10 10 
43 76.5425 136.968 11 11 
44 78.3154 130.541 11 11 
45 80.0918 124.587 11 11 
46 79.8486 119.93 10 10 
47 80.6194 114.696 10 10 
48 79.5686 110.903 10 10 
49 76.7629 106.45 10 10 
50 75.0992 104.326 10 10 
51 73.4327 102.679 10 10 
52 72.6702 101.535 10 10 
53 72.8048 99.8467 10 10 
54 74.0238 97.8074 11 11 
55 73.5935 96.8623 11 11 
56 71.8992 97.4423 10 10 
57 69.7091 97.6583 9 9 
58 73.4242 95.5394 11 11 
59 73.5037 95.6692 11 11 
60 73.9013 95.6182 11 11 
61 72.881 96.6967 10 10 
62 76.1262 94.0409 10 10 
63 73.1786 96.7552 10 10 
64 72.6862 96.5181 10 10 
65 73.545 94.7866 11 11 
66 71.9322 95.5278 10 10 
67 70.8581 93.4933 10 10 
68 71.15 89.5742 11 11 
69 70.1279 86.785 10 10 
70 71.3562 80.6039 10 10 
71 73.4636 72.4727 11 11 
72 73.5238 66.6381 10 10 
73 76.1623 58.8424 11 11 
74 77.1481 55.1111 9 9 
75 77.9167 47.2298 10 10 
76 73.049 45.6467 10 10 
77 73.9728 43.0875 10 9 
78 71.5196 43.4542 10 10 
79 73.2663 44.7766 10 9 
80 71.6486 43.54 11 10 
81 71.6258 43.8758 11 10 
82 71.57 44.4622 11 10 
83 71.6669 44.6511 10 10 
84 72.8538 43.5871 12 11 
85 71.3917 44.9 11 10 
86 71.3036 44.92 11 10 
87 71.4164 44.8433 11 10 
88 71.5033 44.5467 11 10 
89 73.2556 43.5518 10 9 
90 73.2952 43.5333 10 9 
91 71.3757 44.16 11 10 
92 70.8902 44.3767 11 10 
93 70.8927 44.6192 11 10 
94 74.5558 45.4451 9 8 
95 73.7804 42.5782 11 10 
96 71.3009 43.9395 11 10 
97 73.6149 44.5031 9 8 
98 73.827 41.6149 11 10 
99 70.8481 43.5214 11 10 
100 70.8933 43.5483 11 10 
101 70.7056 43.8114 11 10 
102 72.4691 43.2914 10 9 
103 74.6573 44.8848 9 8 
104 73.7552 42.3967 11 10 
105 73.1582 44.4815 10 9 
106 75.5741 46.4467 11 10 
107 73.5708 49.1372 11 10 
108 73.9331 52.6487 11 10 
109 74.303 55.926 12 11 
110 71.3977 62.6458 11 10 
111 70.6348 71.6657 9 9 
112 66.6767 81.57 10 10 
113 67.11 87 10 10 
114 68.925 89.87 10 10 
115 71.0851 90.7394 10 10 
116 71.9871 92.58 10 10 
117 72.6677 93.4573 10 10 
118 74.0801 92.8017 11 11 
119 72.9148 94.5183 10 10 
120 74.9545 93.5121 11 11 
121 75.1232 94.9594 10 10 
122 79.4615 94.1629 11 11 
123 84.1719 94.37 10 10 
124 93.0033 93.7267 10 10 
125 96.5839 90.9889 12 12 
126 103.975 92.675 10 10 
127 108.03 91.9583 10 10 
128 111.873 91.175 10 10 
129 114.875 90.5817 10 10 
130 114.77 88.9061 11 11 
131 114.564 89.05 11 11 
132 115.716 91.28 10 10 
133 120.458 91.8417 10 10 
134 123.986 90.4394 11 11 
135 129.763 91.76 10 10 
136 132.302 91.4167 10 10 
137 133.675 90.9825 10 10 
138 134.082 90.5036 10 10 
139 132.167 88.5942 9 9 
140 132.464 88.3727 11 11 
141 133.943 89.5133 10 10 
142 133.943 89.5033 10 10 
143 133.933 89.5433 10 10 
144 133.913 89.5833 10 10 
145 132.47 88.3273 11 11 
146 132.747 87.8259 9 9 
147 134.716 89.0727 10 10 
148 133.84 89.0621 10 10 
149 131.252 89.0292 10 10 
150 125.764 87.4258 11 11 
151 116.784 85.0444 10 10 
152 110.093 85.2503 11 11 
153 102.763 84.9902 10 10 
154 94.8604 84.8189 10 10 
155 86.6836 85.2521 10 10 
156 80.5054 86.1304 10 10 
157 75.977 87.8008 10 10 
158 73.8831 89.0636 11 11 
159 71.2519 90.3233 10 10 
160 65.4369 91.2033 10 10 
161 57.3956 93.0766 9 9 
162 54.8133 92.1733 10 10 
163 53.7098 95.4979 8 8 
164 51.5982 92.8018 8 8 
165 51.6823 96.4563 8 8 
166 49.9254 95.3459 9 9 
167 51.4344 95.2312 9 9 
168 54.8405 93.5276 10 10 
169 56.1481 94.4296 9 9 
170 58.6758 92.4053 10 10 
171 57.9951 93.3519 9 9 
172 58.2556 93.3833 9 9 
173 58.3711 93.2926 9 9 
174 59.4524 93.2337 9 9 
175 62.9452 94.14 10 10 
176 71.7246 94.4596 10 10 
177 78.3819 95.6808 10 10 
178 83.0893 97.3386 10 10 
179 86.7627 98.132 10 10 
180 92.303 98.354 10 10 
181 97.6454 98.6575 10 10 
182 100.585 96.8229 11 11 
183 97.8433 96.7633 10 10 
184 96.2849 96.3144 10 10 
185 98.2396 94.4227 11 11 
186 96.9064 95.5833 10 10 
187 97.1923 95.6577 10 10 
188 99.2781 96.1692 10 10 
189 99.4005 96.3586 10 10 
190 98.8317 96.0902 10 10 
191 100.126 94.0483 11 11 
192 99.1348 94.7267 10 10 
193 100.31 92.4127 9 9 
194 101.914 92.5 9 9 
195 101.953 92.9099 9 9 
196 99.0917 93.1133 10 10 
197 99.8869 94.1133 10 10 
198 99.7472 96.5 10 10 
199 97.3525 97.7253 10 10 
200 99.9914 94.3055 12 12 
201 97.6293 92.3295 11 11 
202 92.7314 97.7752 9 9 
203 97.5548 94.9405 11 11 
204 93.403 99.316 9 9 
205 98.4068 97.1585 11 11 
206 95.7567 97.61 10 10 
207 95.8583 97.25 10 10 
208 93.666 99.3759 9 9 
209 93.4926 99.0815 9 9 
210 93.4741 99.063 9 9 
211 93.55 98.4556 9 9 
212 97.7719 97.5967 10 10 
213 101.742 92.975 12 12 
214 97.7433 94.7867 10 10 
215 99.4333 92.7 11 11 
216 97.8867 94.2483 10 10 
217 100.285 93.4333 9 9 
218 97.8214 92.4 10 10 
219 101.102 92.6683 9 9 
220 101.16 93.5395 9 9 
221 96.0614 93.1661 9 9 
222 98.4918 90.9301 12 11 
223 98.5914 89.2062 7 7 
224 96.3829 93.7983 11 10 
225 96.8787 92.28 7 7 
226 96.0741 94.3667 9 9 
227 95.0505 93.4751 8 8 
228 95.2277 93.3038 7 7 
229 95.5173 93.6012 11 11 
230 95.5701 92.8277 9 9 
231 93.2071 93.3458 10 10 
232 93.1444 93.1653 10 10 
233 93.1169 93.2923 10 10 
234 95.3224 92.4238 9 9 
235 95.7442 92.4963 11 11 
236 93.2229 91.8697 9 9 
237 95.7358 91.4101 8 8 
238 97.7454 92.9667 9 9 
239 93.3675 90.2879 8 8 
240 93.9393 92.8714 7 7 
241 95.8366 91.0217 8 8 
242 96.6574 93.1758 11 11 
243 97.1433 90.36 11 10 
244 95.5381 92.2367 10 10 
245 97.8009 92.2411 11 11 
246 96.1626 93.9259 10 10 
247 96.7743 94.2819 10 10 
248 98.8952 94.2667 10 10 
249 103.003 92.7803 11 11 
250 104.096 93.7741 9 9 
251 101.769 95.74 10 10 
252 100.691 95.9352 10 10 
253 100.247 94.4045 11 11 
254 98.2729 95.6933 10 10 
255 100.739 94.9185 9 9 
256 100.831 95.0222 9 9 
257 98.5098 95.7717 10 10 
258 100.316 94.7852 9 9 
259 100.871 91.375 10 10 
260 95.0248 87.9019 10 10 
261 89.2143 78 12 12 
262 90.9964 72.94 10 10 
263 90.542 62.5849 11 11 
264 94.0533 57.8767 10 10 
265 98.1259 50.2074 9 9 
266 98.2033 44.4067 10 10 
267 95.7513 42.5556 9 9 
268 94.7361 41.5657 9 9 
269 98.4354 43.7381 7 7 
270 96.463 42.9127 9 9 
271 94.1561 41.0292 10 10 
272 96.7214 43.3524 7 7 
273 95.9593 40.1138 9 9 
274 94.0578 42.5548 10 10 
275 95.4504 42.5106 11 11 
276 95.3139 42.6303 11 11 
277 97.2786 42.2544 10 10 
278 97.1369 42.2369 10 10 
279 97.2238 42.1367 10 10 
280 94.2071 43.8333 10 10 
281 93.9673 43.3236 10 10 
282 94.1876 42.9238 10 10 
283 94.2706 43.6742 10 10 
284 95.2691 46.6886 10 10 
285 99.7593 50.1036 10 10 
286 97.4664 63.1786 10 10 
287 96.728 73.9815 9 9 
288 93.163 85.4175 11 11 
289 92.5926 96.4074 9 9 
290 92.8816 102.525 9 9 
291 91.5736 105.545 10 10 
292 92.9956 108.189 10 10 
293 92.621 112.044 9 9 
294 99.9033 114.418 10 10 
295 98.7833 121.932 10 10 
296 100.083 126.725 10 10 
297 98.6357 132.766 10 10 
298 97.1816 138.802 11 11 
299 94.0149 142.482 8 8 
300 96.2407 144.147 9 9 
301 94.8802 145.839 8 8 
302 96.4877 144.393 9 9 
303 95.075 147.765 10 10 
304 95.01 147.478 10 10 
305 96.9667 146.525 9 9 
306 96.879 146.158 9 9 
307 96.2085 145.824 9 9 
308 96.1894 145.507 9 9 
309 97.0741 145.57 9 9 
310 97.8333 147.484 9 9 
311 95.141 151.187 10 10 
312 94.25 152.867 8 8 
313 75.1912 160.005 8 8 
314 44.1083 170.966 8 8 
315 23.2045 163.778 5 4 
315 23.2045 163.778 5 4 
316 23.2045 163.778 5 4 
317 23.2045 163.778 5 4 
318 23.2045 163.778 5 4 
319 23.2045 163.778 5 4 
320 23.2045 163.778 5 4 
321 23.2045 163.778 5 4 
323 23.2045 163.778 5 4 
323 23.2045 163.778 5 4 
324 23.2045 163.778 5 4 
325 23.2045 163.778 5 4 
326 23.2045 163.778 5 4 
327 23.2045 163.778 5 4 
329 23.2045 163.778 5 4 
329 23.2045 163.778 5 4 
331 23.2045 163.778 5 4 
331 23.2045 163.778 5 4 
333 23.2045 163.778 5 4 
333 23.2045 163.778 5 4 
334 23.2045 163.778 5 4 
335 23.2045 163.778 5 4 
336 23.2045 163.778 5 4 
337 23.2045 163.778 5 4 
338 23.2045 163.778 5 4 
339 23.2045 163.778 5 4 
341 0 0 0 0 
342 0 0 0 0 
342 0 0 0 0 
344 0 0 0 0 
345 0 0 0 0 
345 0 0 0 0 
347 0 0 0 0 
348 0 0 0 0 
348 0 0 0 0 
350 0 0 0 0 
351 0 0 0 0 
351 0 0 0 0 
353 0 0 0 0 
354 0 0 0 0 
354 0 0 0 0 
356 0 0 0 0 
357 0 0 0 0 
357 0 0 0 0 
