
























0 0 0 7 8 7 0.215266 0.00240769 6.98315 
0 0 0 7 9 4 0.272551 0.0838218 3.66471 
0 0 0 7 10 5 0.334957 0.00414259 4.97929 
0 0 0 7 8 4 0.287166 0.0253388 3.89864 
0 0 0 7 9 0 3.40282e+037 3.40282e+037 0 
-0.264782 0.382227 1.98521 7 10 0 3.40282e+037 3.40282e+037 0 
-0.264782 0.382227 1.98521 8 10 0 3.40282e+037 3.40282e+037 0 
-0.264782 0.382227 1.98521 8 9 0 3.40282e+037 3.40282e+037 0 
-0.264782 0.382227 1.98521 8 10 0 3.40282e+037 3.40282e+037 0 
-0.264782 0.382227 1.98521 8 10 4 0.30047 0.0249367 3.90025 
-0.264782 0.382227 1.98521 8 10 0 3.40282e+037 3.40282e+037 0 
-0.265096 0.117552 1.99016 8 10 0 3.40282e+037 3.40282e+037 0 
-0.265096 0.117552 1.99016 10 10 9 0.0540314 0.0983026 8.11528 
-0.265096 0.117552 1.99016 10 9 7 0.0677925 0.0841308 6.41108 
-0.265096 0.117552 1.99016 10 10 7 0.267242 0.107177 6.24976 
-0.265096 0.117552 1.99016 10 11 10 0.393795 0.0749842 9.25016 
-0.265096 0.117552 1.99016 10 10 7 0.402822 0.0033296 7.01151 
-0.181389 -0.0155378 1.97955 10 11 7 0.314597 0.00368888 6.9742 
-0.181389 -0.0155378 1.97955 11 11 9 0.22258 0.0498059 8.55175 
-0.181389 -0.0155378 1.97955 11 9 8 0.234809 0.0395957 7.68323 
-0.181389 -0.0155378 1.97955 11 11 10 0.272608 0.049075 9.50925 
-0.181389 -0.0155378 1.97955 11 10 9 0.26926 0.0543608 8.51075 
-0.181389 -0.0155378 1.97955 11 10 9 0.266057 0.088237 8.20587 
-0.192244 -0.0712684 1.98983 11 12 8 0.270282 0.0832034 7.33437 
-0.20279 -0.0772708 2.00159 11 11 10 0.0139706 0.0484528 9.51547 
-0.204764 -0.0785905 2.00528 11 9 9 0.00379663 0.0311638 8.71953 
-0.214314 -0.0838592 2.0104 9 13 7 0.00501093 0.0392679 6.72512 
-0.215769 -0.0857142 1.9931 13 10 8 0.00830824 0.0355575 7.71554 
-0.21541 -0.0860956 1.99081 10 9 9 0.00703193 1.22521e-005 8.99989 
-0.22098 -0.0890401 1.98453 9 10 9 0.00458088 1.83715e-005 8.99984 
-0.226099 -0.0824907 1.98399 10 10 10 0.00853884 1.56522e-005 9.99984 
-0.230398 -0.0767472 1.99216 10 10 10 0.0158995 0.000115931 9.99884 
-0.25179 -0.0906664 1.99396 10 9 9 0.0196904 0.000860287 8.99226 
-0.263327 -0.0956288 1.9944 9 10 9 0.014831 2.74049e-005 8.99975 
-0.254811 -0.0981534 1.99175 10 9 9 0.011626 0.000355416 8.9968 
-0.254467 -0.120242 1.98612 9 10 9 0.0183048 0.000107017 8.99904 
-0.25839 -0.136394 1.9854 10 9 9 0.0194977 0.00158641 8.98572 
-0.257113 -0.150405 1.99289 9 9 9 0.0160028 0.00015831 8.99858 
-0.262323 -0.160862 1.98114 9 11 9 0.0158354 0.0251181 8.77394 
-0.257749 -0.18432 1.99598 11 9 9 0.0199173 0.0223226 8.7991 
-0.269662 -0.212573 1.9932 9 10 9 0.0182822 0.0243723 8.78065 
-0.269662 -0.212573 1.9932 10 10 10 0.109364 0.0304819 9.69518 
-0.269662 -0.212573 1.9932 10 10 10 0.0953473 0.0226109 9.77389 
-0.266198 -0.253259 1.9908 10 9 9 0.0409174 0.0254849 8.77064 
-0.27011 -0.266976 1.99952 9 11 9 0.0147407 0.0310318 8.72071 
-0.26644 -0.282195 1.99484 11 10 10 0.0152929 0.0232069 9.76793 
-0.262475 -0.290261 1.98207 10 10 10 0.0139121 0.000171894 9.99828 
-0.246254 -0.287716 1.98368 10 8 8 0.0178176 0.000953801 7.99237 
-0.237271 -0.297739 1.98472 8 10 8 0.0163571 9.95621e-005 7.9992 
-0.244823 -0.318776 1.98196 10 11 10 0.0153045 0.0214142 9.78586 
-0.249101 -0.336494 1.98726 11 10 10 0.0162079 0.0214439 9.78556 
-0.242765 -0.350434 1.97883 10 9 9 0.0135712 0.000470956 8.99576 
-0.226069 -0.359334 1.98083 9 9 9 0.0106286 5.16375e-005 8.99954 
-0.220267 -0.362957 1.98081 9 9 9 0.0111142 4.27299e-005 8.99961 
-0.213943 -0.361087 1.98543 9 9 9 0.013016 9.4182e-005 8.99915 
-0.209129 -0.368407 1.98347 9 8 8 0.0109438 5.56856e-005 7.99955 
-0.203415 -0.3783 1.98273 8 8 8 0.00920315 3.48538e-005 7.99972 
-0.196681 -0.389671 1.98559 8 9 8 0.010088 2.99513e-006 7.99998 
-0.195213 -0.390855 1.98073 9 10 9 0.00627892 5.15779e-005 8.99954 
-0.210594 -0.398367 1.98556 10 10 10 0.00864478 1.81735e-005 9.99982 
-0.212559 -0.40856 1.99231 10 10 10 0.00681714 2.5183e-005 9.99975 
-0.208419 -0.401444 1.96301 10 10 10 0.0172255 2.90632e-005 9.99971 
-0.205208 -0.414139 1.9995 10 9 8 0.0139103 0.0347454 7.72204 
-0.206019 -0.410274 1.99267 9 9 8 0.00742839 0.0295331 7.76374 
-0.20712 -0.403821 1.98907 9 10 9 0.00512097 2.07093e-005 8.99981 
-0.221831 -0.408435 1.98408 10 8 8 0.0085136 1.76877e-005 7.99986 
-0.226929 -0.397011 1.98851 8 10 8 0.0112728 2.69338e-005 7.99978 
-0.241956 -0.388283 1.97555 10 10 10 0.0185865 0.000532085 9.99468 
-0.242689 -0.377978 1.97897 10 10 10 0.0123861 0.00037607 9.99624 
-0.243245 -0.366632 1.97711 10 10 10 0.014087 0.000273234 9.99727 
-0.237323 -0.362201 1.98201 10 9 9 0.0147203 7.84728e-005 8.99929 
-0.242537 -0.346994 1.96627 9 11 9 0.01931 0.0326489 8.70616 
-0.242676 -0.332073 1.97286 11 9 9 0.017365 0.0322246 8.70998 
-0.244934 -0.314257 1.9796 9 10 9 0.0172487 0.0010819 8.99026 
-0.239919 -0.302303 1.97983 10 10 10 0.0181501 0.00120394 9.98796 
-0.243736 -0.278544 1.98265 10 10 10 0.0184751 0.00128773 9.98712 
-0.232 -0.25496 1.98399 10 10 10 0.0269565 0.00398188 9.96018 
-0.224807 -0.238607 1.98536 10 10 10 0.0285031 0.00574629 9.94254 
-0.203349 -0.225309 1.98858 10 10 10 0.0227343 0.00126626 9.98734 
-0.189729 -0.208944 1.98626 10 10 10 0.0125083 0.000110066 9.9989 
-0.18004 -0.200779 1.98439 10 10 10 0.0144565 0.000170243 9.9983 
-0.180613 -0.184534 1.98708 10 10 10 0.0166652 0.000332457 9.99668 
-0.181498 -0.170842 1.97257 10 10 10 0.0193582 0.00068841 9.99312 
-0.2024 -0.145933 1.98715 10 10 10 0.0262291 0.000481427 9.99519 
-0.207546 -0.128995 1.9881 10 10 10 0.0210066 0.000397456 9.99603 
-0.212833 -0.118439 1.99219 10 10 10 0.015581 9.56297e-005 9.99904 
-0.224567 -0.120486 1.98313 10 11 10 0.00650231 0.0267041 9.73296 
-0.209402 -0.125669 1.9841 11 10 10 0.0170916 0.0231753 9.76825 
-0.18176 -0.128501 1.97952 10 10 10 0.0225454 3.01063e-005 9.9997 
-0.166459 -0.120178 1.96311 10 10 10 0.0222253 0.000106347 9.99894 
-0.150099 -0.109102 1.99024 10 10 10 0.0136101 0.00010106 9.99899 
-0.150099 -0.109102 1.99024 10 10 10 0.113567 0.0553453 9.44655 
-0.144018 -0.087929 1.98131 10 10 10 0.0328391 0.0174471 9.82553 
-0.122941 -0.0809207 1.98288 10 10 10 0.0162683 0.000180197 9.9982 
-0.118618 -0.0593343 1.98559 10 9 9 0.0169635 5.58032e-005 8.9995 
-0.126257 -0.053473 1.98789 9 10 9 0.0142986 0.000121521 8.99891 
-0.137045 -0.04061 1.99328 10 11 10 0.0199796 0.0196663 9.80334 
-0.145867 -0.034893 1.99253 11 9 9 0.0101011 0.0315665 8.7159 
-0.140043 -0.0236026 1.99355 9 9 9 0.0199103 7.9698e-005 8.99928 
-0.122285 -0.00621927 1.99949 9 9 9 0.0194087 8.55128e-005 8.99923 
-0.118911 0.00735346 1.99743 9 12 7 0.0185666 0.000975975 6.99317 
-0.107476 0.0248707 1.98648 12 10 8 0.0179438 0.000361085 7.99711 
-0.104226 0.0360406 1.99861 10 10 10 0.0166448 0.000134176 9.99866 
-0.112138 0.0488188 1.99732 10 10 10 0.010716 6.40869e-005 9.99936 
-0.114567 0.0553005 1.99738 10 10 10 0.0071768 7.14064e-006 9.99993 
-0.108222 0.0708575 2.00132 10 9 9 0.0108339 9.19236e-006 8.99992 
-0.120455 0.082081 2.0014 9 10 9 0.0129389 0.000298195 8.99732 
-0.110234 0.0895498 2.0023 10 11 7 0.0158327 3.09604e-005 6.99978 
-0.102986 0.0939509 2.00249 11 11 9 0.0142978 0.000412133 8.99629 
-0.0983398 0.109746 2.00271 11 10 9 0.0156217 0.000441922 8.99602 
-0.0916333 0.115666 2.01194 10 10 10 0.0149054 0.00015049 9.9985 
-0.0916333 0.115666 2.01194 10 10 10 0.270586 0.0564722 9.43528 
-0.0734146 0.132153 2.01157 10 12 8 0.0250657 0.00291931 7.97665 
